"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven23",,,,"User:","wb"
"Cmdline:","dstat -cdnmgs --output /scratch2/wb/eval/hadoop_dstat/sort-250gb-1gb-1-raven23.csv",,,,"Date:","15 Aug 2016 20:47:10 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
1.021,0.118,98.555,0.289,0.002,0.016,721288.100,986042.644,0.0,0.0,1012322304.0,9179136.0,55779328.0,19953803264.0,0.0,0.063,196608.0,21475966976.0,
0.0,0.750,87.500,11.375,0.0,0.375,6873088.0,0.0,495.0,663.0,1012408320.0,10506240.0,56963072.0,19951206400.0,0.0,0.0,196608.0,21475966976.0,
0.125,0.873,87.406,11.347,0.0,0.249,2539520.0,1818624.0,241.0,403.0,1012281344.0,11792384.0,55885824.0,19951124480.0,0.0,0.0,196608.0,21475966976.0,
0.0,0.750,87.500,11.375,0.0,0.375,6864896.0,0.0,289.0,938.0,1012355072.0,13119488.0,56946688.0,19948662784.0,0.0,0.0,196608.0,21475966976.0,
0.0,0.375,87.625,11.750,0.0,0.250,2129920.0,0.0,305.0,403.0,1011425280.0,14172160.0,55926784.0,19949559808.0,0.0,0.0,196608.0,21475966976.0,
0.125,0.375,87.500,11.875,0.0,0.125,5578752.0,0.0,177.0,403.0,1011609600.0,14856192.0,56827904.0,19947790336.0,0.0,0.0,196608.0,21475966976.0,
0.0,0.375,87.500,11.875,0.0,0.250,1433600.0,0.0,475.0,1182.0,1011757056.0,15564800.0,56086528.0,19947675648.0,0.0,0.0,196608.0,21475966976.0,
0.125,0.375,87.141,12.235,0.0,0.125,5619712.0,1409024.0,177.0,403.0,1011879936.0,16293888.0,56950784.0,19945959424.0,0.0,0.0,196608.0,21475966976.0,
0.0,0.499,87.266,12.235,0.0,0.0,1523712.0,0.0,177.0,403.0,1011236864.0,17047552.0,56213504.0,19946586112.0,0.0,0.0,196608.0,21475966976.0,
0.125,0.374,87.406,11.970,0.0,0.125,5570560.0,0.0,289.0,938.0,1011441664.0,17727488.0,57036800.0,19944878080.0,0.0,0.0,196608.0,21475966976.0,
0.250,0.375,93.500,5.875,0.0,0.0,860160.0,0.0,305.0,481.0,1010896896.0,18051072.0,56348672.0,19945787392.0,0.0,0.0,196608.0,21475966976.0,
15.645,19.524,54.693,9.762,0.0,0.375,1163264.0,0.0,963299.0,134437.0,1081454592.0,18288640.0,60268544.0,19871072256.0,0.0,0.0,196608.0,21475966976.0,
35.243,12.329,49.813,1.743,0.125,0.747,0.0,802816.0,3627347.0,265988.0,1214394368.0,18300928.0,61603840.0,19736784896.0,0.0,0.0,196608.0,21475966976.0,
80.742,4.306,7.775,6.938,0.0,0.239,8740864.0,0.0,4906865.0,552693.0,1458155520.0,18460672.0,68464640.0,19486003200.0,0.0,0.0,196608.0,21475966976.0,
