"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven25",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/wc-64gb-64mb-1-raven25.csv",,,,"Date:","06 Aug 2016 18:01:46 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.209,0.061,99.551,0.176,0.001,0.003,109400.612,81778.702,0.0,0.0,889155584.0,1695744.0,53542912.0,20086689792.0,0.0,0.057,
0.0,0.0,99.499,0.501,0.0,0.0,8445952.0,147456.0,3215.0,1832.0,888414208.0,1716224.0,56811520.0,20084142080.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,40960.0,0.0,175.0,396.0,888193024.0,1716224.0,56016896.0,20085157888.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,286.0,930.0,887422976.0,1716224.0,54992896.0,20086951936.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,175.0,396.0,887599104.0,1716224.0,53800960.0,20087967744.0,0.0,0.0,
0.0,0.0,99.625,0.375,0.0,0.0,8429568.0,352256.0,175.0,396.0,886906880.0,1728512.0,56864768.0,20085583872.0,0.0,0.0,
0.125,0.125,99.751,0.0,0.0,0.0,40960.0,49152.0,286.0,930.0,886747136.0,1736704.0,56061952.0,20086538240.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,175.0,396.0,885936128.0,1736704.0,55029760.0,20088381440.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,175.0,396.0,886112256.0,1736704.0,53837824.0,20089397248.0,0.0,0.0,
0.125,0.0,99.625,0.250,0.0,0.0,8429568.0,0.0,286.0,930.0,885288960.0,1740800.0,56905728.0,20087148544.0,0.0,0.0,
