"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ravenleader",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/grep_250gb-16mb-1-localhost.csv",,,,"Date:","08 Aug 2016 15:48:01 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.730,0.420,98.484,0.283,0.009,0.074,3402967.762,872806.574,0.0,0.0,2540441600.0,477478912.0,10913800192.0,7099375616.0,0.0,0.082,
21.945,3.741,73.940,0.0,0.0,0.374,0.0,0.0,66438.0,44892.0,2600488960.0,477478912.0,10914758656.0,7038369792.0,0.0,0.0,
26.592,1.373,71.910,0.0,0.0,0.125,0.0,819200.0,285853.0,488648.0,2688864256.0,477487104.0,10914750464.0,6949994496.0,0.0,0.0,
19.500,0.875,79.625,0.0,0.0,0.0,0.0,32768.0,24186.0,11320.0,2710245376.0,477487104.0,10914742272.0,6928621568.0,0.0,0.0,
20.299,0.623,78.954,0.0,0.0,0.125,0.0,24576.0,40556.0,305521.0,2750488576.0,477487104.0,10914742272.0,6888378368.0,0.0,0.0,
26.092,0.624,73.034,0.125,0.0,0.125,0.0,3014656.0,24147.0,7820.0,2804576256.0,477491200.0,10914742272.0,6834286592.0,0.0,0.0,
8.625,0.250,91.125,0.0,0.0,0.0,0.0,65536.0,20684.0,10839.0,2803949568.0,477491200.0,10914742272.0,6834913280.0,0.0,0.0,
8.614,0.624,90.637,0.0,0.0,0.125,0.0,1245184.0,71686.0,2620108.0,2818740224.0,477503488.0,10914754560.0,6820098048.0,0.0,0.0,
0.250,0.499,99.001,0.0,0.0,0.250,0.0,0.0,176714.0,2914666.0,2819112960.0,477507584.0,10914758656.0,6819717120.0,0.0,0.0,
0.125,0.250,99.125,0.0,0.125,0.375,0.0,0.0,374163.0,6808516.0,2818564096.0,477507584.0,10914783232.0,6820241408.0,0.0,0.0,
0.125,0.125,99.625,0.0,0.0,0.125,0.0,0.0,265299.0,5671922.0,2818056192.0,477507584.0,10914783232.0,6820749312.0,0.0,0.0,
0.125,0.374,99.002,0.0,0.0,0.499,0.0,507904.0,241442.0,5447026.0,2818633728.0,477519872.0,10914787328.0,6820155392.0,0.0,0.0,
0.250,0.250,99.374,0.0,0.0,0.125,0.0,32768.0,241525.0,5108711.0,2818367488.0,477528064.0,10914783232.0,6820417536.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,126854.0,2112884.0,2817847296.0,477528064.0,10914795520.0,6820925440.0,0.0,0.0,
0.874,0.125,98.752,0.0,0.0,0.250,0.0,0.0,101008.0,1896274.0,2817597440.0,477528064.0,10914795520.0,6821175296.0,0.0,0.0,
0.125,0.250,99.625,0.0,0.0,0.0,0.0,0.0,143357.0,3301972.0,2817581056.0,477528064.0,10914795520.0,6821191680.0,0.0,0.0,
0.499,0.250,99.001,0.0,0.0,0.250,0.0,237568.0,90549.0,1771318.0,2817335296.0,477532160.0,10914791424.0,6821437440.0,0.0,0.0,
0.250,0.125,99.625,0.0,0.0,0.0,0.0,122880.0,109705.0,2037243.0,2817949696.0,477540352.0,10914787328.0,6820818944.0,0.0,0.0,
0.0,0.0,99.875,0.0,0.0,0.125,0.0,0.0,35962.0,318575.0,2817568768.0,477540352.0,10914787328.0,6821199872.0,0.0,0.0,
0.125,0.125,99.626,0.125,0.0,0.0,0.0,8192.0,25146.0,9965.0,2817560576.0,477540352.0,10914795520.0,6821199872.0,0.0,0.0,
0.250,0.125,99.501,0.0,0.0,0.125,0.0,0.0,24177.0,8290.0,2817433600.0,477544448.0,10914803712.0,6821314560.0,0.0,0.0,
1.125,0.500,98.125,0.0,0.0,0.250,0.0,311296.0,131702.0,1969728.0,2817044480.0,477585408.0,10915176448.0,6821289984.0,0.0,0.0,
0.499,4.863,90.773,0.0,0.249,3.616,65536.0,40960.0,590011.0,1705523.0,2818068480.0,478138368.0,10915688448.0,6819201024.0,0.0,0.0,
0.625,8.0,82.0,0.0,0.250,9.125,0.0,0.0,7870141.0,73599007.0,2819235840.0,478720000.0,10916257792.0,6816882688.0,0.0,0.0,
0.125,8.739,78.027,0.0,0.375,12.734,90112.0,0.0,10101195.0,86887123.0,2820603904.0,478736384.0,10916290560.0,6815465472.0,0.0,0.0,
0.125,5.743,85.019,0.0,0.250,8.864,90112.0,0.0,10709904.0,107560241.0,2820923392.0,478752768.0,10916462592.0,6814957568.0,0.0,0.0,
0.125,2.375,93.750,0.375,0.250,3.125,0.0,7995392.0,4075521.0,82804835.0,2820169728.0,478756864.0,10916458496.0,6815711232.0,0.0,0.0,
0.250,3.870,89.388,0.0,0.375,6.117,49152.0,73728.0,3230315.0,71639865.0,2820489216.0,478769152.0,10916507648.0,6815330304.0,0.0,0.0,
0.250,3.620,89.513,0.0,0.250,6.367,0.0,0.0,4975269.0,110987680.0,2820300800.0,478769152.0,10916507648.0,6815518720.0,0.0,0.0,
0.375,2.503,93.492,0.0,0.125,3.504,0.0,8192.0,4457731.0,95441187.0,2820685824.0,478769152.0,10916630528.0,6815010816.0,0.0,0.0,
0.250,2.996,90.512,0.624,0.250,5.368,0.0,2359296.0,2339905.0,49474943.0,2821881856.0,478797824.0,10916618240.0,6813798400.0,0.0,0.0,
2.242,3.736,88.169,0.125,0.249,5.479,0.0,2097152.0,4256737.0,89124989.0,2822766592.0,478826496.0,10917171200.0,6812332032.0,0.0,0.0,
5.131,1.877,90.488,0.0,0.125,2.378,0.0,139264.0,3992608.0,77980367.0,2831962112.0,478834688.0,10918096896.0,6802202624.0,0.0,0.0,
2.871,0.999,95.381,0.0,0.0,0.749,0.0,0.0,1556556.0,30194531.0,2832277504.0,478834688.0,10918162432.0,6801821696.0,0.0,0.0,
1.752,3.379,92.991,0.0,0.0,1.877,0.0,0.0,1640970.0,6473882.0,2831872000.0,479195136.0,10919260160.0,6800769024.0,0.0,0.0,
1.121,3.487,92.030,0.0,0.249,3.113,0.0,106496.0,4480635.0,4178947.0,2832564224.0,479313920.0,10920099840.0,6799118336.0,0.0,0.0,
