"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven17",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/sort-250gb-1gb-1-raven17.csv",,,,"Date:","10 Aug 2016 15:20:10 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.852,0.123,98.845,0.164,0.002,0.014,481459.892,771640.723,0.0,0.0,1076961280.0,9867264.0,59588608.0,19884666880.0,0.0,0.074,
0.0,0.500,87.500,12.0,0.0,0.0,1564672.0,0.0,1838.0,1267.0,1076305920.0,10649600.0,58953728.0,19885174784.0,0.0,0.0,
0.125,0.374,87.406,12.095,0.0,0.0,5570560.0,1114112.0,486.0,398.0,1076076544.0,11350016.0,60190720.0,19883466752.0,0.0,0.0,
0.0,0.501,87.610,11.890,0.0,0.0,1687552.0,0.0,3728.0,398.0,1075986432.0,12193792.0,59056128.0,19883847680.0,0.0,0.0,
0.125,0.623,87.282,11.970,0.0,0.0,1523712.0,327680.0,1599.0,613.0,1075781632.0,12967936.0,58105856.0,19884228608.0,0.0,0.0,
0.0,0.375,87.625,12.0,0.0,0.0,1409024.0,0.0,1382.0,648.0,1076338688.0,13672448.0,57102336.0,19883970560.0,0.0,0.0,
0.0,0.375,87.016,12.609,0.0,0.0,9723904.0,0.0,806.0,148.0,1076649984.0,14323712.0,59932672.0,19880177664.0,0.0,0.0,
0.125,0.499,87.391,11.985,0.0,0.0,1245184.0,704512.0,2896.0,933.0,1075961856.0,14925824.0,59133952.0,19881062400.0,0.0,0.0,
0.0,0.375,87.625,12.0,0.0,0.0,5488640.0,0.0,1382.0,398.0,1075798016.0,15552512.0,60313600.0,19879419904.0,0.0,0.0,
0.0,0.499,87.391,11.985,0.0,0.125,1572864.0,49152.0,1318.0,398.0,1076224000.0,16347136.0,59473920.0,19879038976.0,0.0,0.0,
0.125,0.500,87.500,11.875,0.0,0.0,5611520.0,0.0,4048.0,933.0,1076543488.0,17055744.0,60231680.0,19877253120.0,0.0,0.0,
2.993,1.372,81.047,14.464,0.0,0.125,1499136.0,0.0,5490.0,1832.0,1077702656.0,17657856.0,59637760.0,19876085760.0,0.0,0.0,
13.608,22.971,46.567,16.479,0.0,0.375,1589248.0,0.0,960873.0,188953.0,1146335232.0,18464768.0,62959616.0,19803324416.0,0.0,0.0,
16.500,16.750,57.375,9.0,0.125,0.250,1212416.0,3735552.0,3600854.0,241599.0,1197686784.0,19083264.0,62844928.0,19751469056.0,0.0,0.0,
21.625,3.500,54.250,20.375,0.0,0.250,9437184.0,0.0,1356632.0,305172.0,1283383296.0,19595264.0,68259840.0,19659845632.0,0.0,0.0,
71.570,4.203,17.058,6.922,0.0,0.247,294912.0,49152.0,2057572.0,174470.0,1522749440.0,19705856.0,70336512.0,19418292224.0,0.0,0.0,
93.873,2.206,2.083,1.838,0.0,0.0,4259840.0,0.0,3501450.0,165609.0,1677393920.0,19718144.0,72282112.0,19261689856.0,0.0,0.0,
86.842,3.885,2.256,6.642,0.0,0.376,16384.0,0.0,1067706.0,49912.0,1905532928.0,19722240.0,74440704.0,19031388160.0,0.0,0.0,
88.142,5.012,2.934,3.423,0.122,0.367,4251648.0,589824.0,3896304.0,177166.0,2166697984.0,19738624.0,80101376.0,18764546048.0,0.0,0.0,
98.248,1.502,0.250,0.0,0.0,0.0,0.0,131072.0,4223082.0,213235.0,2285162496.0,19750912.0,79572992.0,18646597632.0,0.0,0.0,
95.268,2.491,1.370,0.623,0.0,0.249,0.0,0.0,740932.0,37208.0,2338885632.0,19779584.0,82427904.0,18589990912.0,0.0,0.0,
88.095,4.637,4.386,2.632,0.0,0.251,106496.0,0.0,4582356.0,194716.0,2495676416.0,19808256.0,84197376.0,18431401984.0,0.0,0.0,
79.133,4.447,11.174,5.131,0.0,0.114,63832064.0,0.0,1997885.0,116310.0,2934194176.0,19890176.0,117518336.0,17959481344.0,0.0,0.0,
78.429,8.728,4.364,7.357,0.125,0.998,179494912.0,3112960.0,2426714.0,26457.0,4242305024.0,20049920.0,220557312.0,16548171776.0,0.0,0.0,
38.279,4.613,29.800,26.434,0.0,0.873,215482368.0,90112.0,24424362.0,58166.0,4710047744.0,20172800.0,323178496.0,15977684992.0,0.0,0.0,
29.912,1.627,40.300,27.534,0.0,0.626,218488832.0,0.0,24390334.0,58353.0,4716355584.0,20275200.0,430419968.0,15864033280.0,0.0,0.0,
58.780,1.619,21.171,17.435,0.125,0.872,220061696.0,0.0,22200912.0,53508.0,4717129728.0,20381696.0,539500544.0,15754072064.0,0.0,0.0,
79.280,4.218,6.203,9.677,0.0,0.620,213639168.0,0.0,32646064.0,91554.0,4723396608.0,20512768.0,662740992.0,15624433664.0,0.0,0.0,
90.363,2.879,4.756,1.627,0.0,0.375,63496192.0,25632768.0,24453066.0,52813.0,4734836736.0,20623360.0,770617344.0,15505006592.0,0.0,0.0,
88.944,3.727,2.360,3.975,0.124,0.870,122437632.0,182222848.0,21146461.0,59995.0,4763193344.0,20783104.0,901722112.0,15345385472.0,0.0,0.0,
88.571,8.447,1.118,1.491,0.0,0.373,127262720.0,0.0,39624292.0,115395.0,4787982336.0,21078016.0,1177985024.0,15044038656.0,0.0,0.0,
82.924,7.002,4.177,5.528,0.0,0.369,228483072.0,0.0,3547.0,1621.0,4922556416.0,21381120.0,1474084864.0,14613061632.0,0.0,0.0,
