"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ravenleader",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/sort-250gb-4mb-1-ravenleader.csv",,,,"Date:","10 Aug 2016 12:13:28 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.763,0.476,98.291,0.346,0.010,0.115,4836620.470,854570.456,0.0,0.0,3706335232.0,1611624448.0,3762356224.0,11950780416.0,0.0,0.077,
21.375,3.500,74.500,0.0,0.0,0.625,0.0,0.0,332594.0,528886.0,3764801536.0,1611632640.0,3763159040.0,11891503104.0,0.0,0.0,
26.966,1.124,71.785,0.0,0.0,0.125,0.0,1564672.0,33663.0,31064.0,3858489344.0,1611636736.0,3763302400.0,11797667840.0,0.0,0.0,
24.220,0.499,75.281,0.0,0.0,0.0,0.0,0.0,18585.0,8372.0,3877044224.0,1611636736.0,3763302400.0,11779112960.0,0.0,0.0,
16.105,0.999,82.647,0.0,0.0,0.250,0.0,0.0,22811.0,11412.0,3974307840.0,1611636736.0,3763302400.0,11681849344.0,0.0,0.0,
20.574,0.873,78.180,0.125,0.0,0.249,0.0,2637824.0,25307.0,10118.0,4062896128.0,1611644928.0,3763294208.0,11593261056.0,0.0,0.0,
25.625,1.625,72.125,0.0,0.0,0.625,0.0,16384.0,13897830.0,125145.0,4161884160.0,1611644928.0,3763302400.0,11494264832.0,0.0,0.0,
2.003,0.125,97.872,0.0,0.0,0.0,0.0,2490368.0,35279.0,14754.0,4161933312.0,1611649024.0,3763298304.0,11494215680.0,0.0,0.0,
21.099,0.375,78.402,0.0,0.0,0.125,0.0,90112.0,31272.0,302168.0,4166516736.0,1611649024.0,3763310592.0,11489619968.0,0.0,0.0,
7.223,0.249,92.154,0.125,0.125,0.125,0.0,65536.0,92416.0,10022802.0,4168548352.0,1611649024.0,3763318784.0,11487580160.0,0.0,0.0,
4.875,0.500,94.375,0.0,0.0,0.250,0.0,49152.0,244038.0,3911774.0,4172587008.0,1611653120.0,3763339264.0,11483516928.0,0.0,0.0,
