"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven30",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/wc-250gb-1gb-1-raven30.csv",,,,"Date:","08 Aug 2016 20:21:27 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.631,0.094,99.081,0.186,0.001,0.007,251491.078,267834.387,0.0,0.0,912310272.0,1720320.0,54054912.0,20062998528.0,0.0,0.079,
0.125,0.0,99.626,0.249,0.0,0.0,8192.0,0.0,367.0,654.0,911556608.0,1724416.0,53407744.0,20064395264.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,4194304.0,163840.0,427.0,1113.0,911556608.0,1732608.0,54210560.0,20063584256.0,0.0,0.0,
1.498,0.624,95.256,2.497,0.0,0.125,581632.0,0.0,10828.0,11303.0,910884864.0,1912832.0,54095872.0,20064190464.0,0.0,0.0,
9.476,1.870,84.040,3.990,0.0,0.623,5660672.0,0.0,6099601.0,365677.0,949944320.0,2228224.0,63737856.0,20015173632.0,0.0,0.0,
18.375,0.875,79.125,1.375,0.0,0.250,57344.0,1990656.0,7157905.0,293485.0,990990336.0,2244608.0,68861952.0,19968987136.0,0.0,0.0,
25.500,1.0,71.625,1.625,0.0,0.250,4251648.0,0.0,3584981.0,150420.0,1061769216.0,2269184.0,73072640.0,19893972992.0,0.0,0.0,
17.332,1.372,79.052,1.621,0.125,0.499,32768.0,147456.0,6660290.0,561661.0,1096638464.0,2301952.0,78864384.0,19853279232.0,0.0,0.0,
15.125,0.875,83.0,0.875,0.0,0.125,0.0,0.0,4758044.0,202637.0,1106759680.0,2301952.0,81813504.0,19840208896.0,0.0,0.0,
17.581,0.623,80.673,0.873,0.0,0.249,16384.0,0.0,2972007.0,129734.0,1105682432.0,2330624.0,83587072.0,19839483904.0,0.0,0.0,
22.375,0.750,76.250,0.500,0.0,0.125,0.0,237568.0,3583591.0,133592.0,1124651008.0,2338816.0,85155840.0,19818938368.0,0.0,0.0,
25.718,1.124,71.536,1.248,0.0,0.375,8511488.0,0.0,1126581.0,47342.0,1195220992.0,2355200.0,90374144.0,19743133696.0,0.0,0.0,
7.232,0.374,92.020,0.374,0.0,0.0,16384.0,1007616.0,1810539.0,271512.0,1197993984.0,2379776.0,90234880.0,19740475392.0,0.0,0.0,
6.375,0.250,92.875,0.375,0.0,0.125,4349952.0,0.0,306248.0,15485.0,1198706688.0,2392064.0,92880896.0,19737104384.0,0.0,0.0,
60.0,7.125,32.0,0.125,0.0,0.750,0.0,0.0,2106907.0,430347.0,1338085376.0,2490368.0,92491776.0,19598016512.0,0.0,0.0,
78.750,4.896,16.146,0.0,0.0,0.208,4194304.0,0.0,385314.0,1174821.0,1626370048.0,2490368.0,93454336.0,19308769280.0,0.0,0.0,
95.954,3.631,0.415,0.0,0.0,0.0,4243456.0,2482176.0,10753.0,11649.0,1849892864.0,2510848.0,94642176.0,19084038144.0,0.0,0.0,
92.193,4.833,2.850,0.0,0.124,0.0,0.0,0.0,453327.0,23225.0,2122973184.0,2510848.0,93962240.0,18811637760.0,0.0,0.0,
97.753,1.873,0.375,0.0,0.0,0.0,4194304.0,0.0,19413.0,15688.0,2261897216.0,2519040.0,95301632.0,18671366144.0,0.0,0.0,
96.721,2.664,0.410,0.0,0.0,0.205,0.0,0.0,95308.0,83165.0,2389135360.0,2535424.0,94396416.0,18545016832.0,0.0,0.0,
87.516,5.493,6.117,0.375,0.0,0.499,4349952.0,2097152.0,448471.0,189506.0,2783866880.0,2609152.0,96169984.0,18148438016.0,0.0,0.0,
83.042,6.234,6.733,3.616,0.125,0.249,62070784.0,81920.0,261204.0,55683.0,3691175936.0,2732032.0,127340544.0,17209835520.0,0.0,0.0,
87.266,5.368,5.493,1.498,0.0,0.375,118349824.0,0.0,23411.0,4447.0,4457623552.0,2826240.0,184823808.0,16385810432.0,0.0,0.0,
84.644,3.870,10.612,0.250,0.0,0.624,131080192.0,0.0,2352.0,2853.0,5038292992.0,2895872.0,248479744.0,15741415424.0,0.0,0.0,
97.343,2.174,0.242,0.0,0.0,0.242,59039744.0,0.0,11365.0,4241.0,5343227904.0,2928640.0,276467712.0,15408459776.0,0.0,0.0,
98.504,0.623,0.623,0.0,0.0,0.249,29646848.0,0.0,17318.0,8660.0,5383667712.0,2940928.0,291115008.0,15353360384.0,0.0,0.0,
95.011,0.794,4.082,0.0,0.0,0.113,25288704.0,237568.0,65772.0,15021.0,5390630912.0,2969600.0,302239744.0,15335243776.0,0.0,0.0,
99.625,0.125,0.125,0.0,0.0,0.125,0.0,0.0,39500.0,13582.0,5390573568.0,2969600.0,301453312.0,15336087552.0,0.0,0.0,
94.539,0.243,5.218,0.0,0.0,0.0,8544256.0,1417216.0,26259.0,20565.0,5390766080.0,2985984.0,304648192.0,15332683776.0,0.0,0.0,
95.755,0.749,3.371,0.0,0.0,0.125,17055744.0,0.0,38795.0,8251.0,5395529728.0,3006464.0,312070144.0,15320477696.0,0.0,0.0,
92.814,1.340,5.603,0.0,0.0,0.244,46178304.0,0.0,116835.0,18916.0,5484806144.0,3035136.0,334172160.0,15209070592.0,0.0,0.0,
94.942,3.899,0.738,0.0,0.0,0.421,89333760.0,1564672.0,35421.0,7744.0,6062399488.0,3104768.0,382205952.0,14583373824.0,0.0,0.0,
97.238,2.301,0.115,0.0,0.115,0.230,58974208.0,253952.0,40633.0,9014.0,6351921152.0,3133440.0,406532096.0,14269497344.0,0.0,0.0,
98.692,1.189,0.0,0.0,0.0,0.119,48709632.0,0.0,118297.0,28746.0,6446501888.0,3190784.0,430575616.0,14150815744.0,0.0,0.0,
95.387,1.247,3.242,0.0,0.0,0.125,35569664.0,0.0,32386.0,6288.0,6622662656.0,3203072.0,446562304.0,13958656000.0,0.0,0.0,
99.0,0.625,0.125,0.0,0.0,0.250,17055744.0,0.0,39270.0,8273.0,6622883840.0,3211264.0,454045696.0,13950943232.0,0.0,0.0,
93.258,0.375,6.117,0.0,0.0,0.250,25198592.0,679936.0,119059.0,18428.0,6634524672.0,3244032.0,465698816.0,13927616512.0,0.0,0.0,
97.877,0.354,1.651,0.0,0.0,0.118,12853248.0,98304.0,34070.0,6510.0,6634582016.0,3260416.0,470589440.0,13922652160.0,0.0,0.0,
96.245,0.876,2.753,0.0,0.0,0.125,43925504.0,0.0,68851.0,1178446.0,6635655168.0,3293184.0,492699648.0,13899436032.0,0.0,0.0,
90.387,1.873,7.491,0.0,0.0,0.250,70737920.0,0.0,119850.0,18609.0,6808416256.0,3321856.0,526237696.0,13693108224.0,0.0,0.0,
97.272,1.898,0.593,0.0,0.0,0.237,67977216.0,0.0,38792.0,7036.0,6953160704.0,3366912.0,558661632.0,13515894784.0,0.0,0.0,
99.0,0.750,0.0,0.0,0.125,0.125,34136064.0,1564672.0,35935.0,8282.0,6983053312.0,3399680.0,575275008.0,13469356032.0,0.0,0.0,
99.127,0.499,0.249,0.0,0.0,0.125,33914880.0,0.0,118207.0,18527.0,6983958528.0,3416064.0,591056896.0,13452652544.0,0.0,0.0,
96.875,0.500,2.625,0.0,0.0,0.0,38199296.0,0.0,40118.0,9604.0,6984032256.0,3444736.0,609189888.0,13434417152.0,0.0,0.0,
99.375,0.500,0.0,0.0,0.0,0.125,12861440.0,0.0,94961.0,8799.0,6983704576.0,3452928.0,614817792.0,13429108736.0,0.0,0.0,
89.763,0.499,9.613,0.0,0.0,0.125,20987904.0,0.0,114917.0,17803.0,6984146944.0,3473408.0,624238592.0,13419225088.0,0.0,0.0,
87.391,0.749,11.610,0.0,0.0,0.250,63234048.0,1196032.0,44075.0,8434.0,6984253440.0,3522560.0,654909440.0,13388398592.0,0.0,0.0,
97.625,0.750,1.375,0.0,0.0,0.250,56311808.0,516096.0,35947.0,7371.0,6984441856.0,3563520.0,683667456.0,13359411200.0,0.0,0.0,
99.0,0.750,0.0,0.0,0.0,0.250,62070784.0,0.0,114407.0,52423.0,6985170944.0,3588096.0,711897088.0,13330427904.0,0.0,0.0,
99.251,0.499,0.125,0.0,0.0,0.125,42246144.0,0.0,46667.0,8146.0,6984708096.0,3612672.0,732385280.0,13310377984.0,0.0,0.0,
98.504,0.748,0.499,0.0,0.125,0.125,29655040.0,0.0,35761.0,7127.0,6984851456.0,3629056.0,746315776.0,13296287744.0,0.0,0.0,
99.375,0.500,0.0,0.0,0.0,0.125,29655040.0,1286144.0,110542.0,17355.0,6985441280.0,3661824.0,760090624.0,13281890304.0,0.0,0.0,
96.172,0.239,3.469,0.0,0.0,0.120,8396800.0,0.0,46917.0,8390.0,6985367552.0,3678208.0,763588608.0,13278449664.0,0.0,0.0,
89.625,1.0,9.125,0.0,0.0,0.250,50380800.0,0.0,37521.0,7593.0,6994538496.0,3702784.0,787378176.0,13245464576.0,0.0,0.0,
91.895,0.748,6.858,0.125,0.0,0.374,59564032.0,0.0,109994.0,17514.0,6994821120.0,3739648.0,816160768.0,13216362496.0,0.0,0.0,
99.374,0.501,0.0,0.0,0.0,0.125,42237952.0,0.0,44492.0,8057.0,6997135360.0,3760128.0,836472832.0,13193715712.0,0.0,0.0,
98.694,1.069,0.119,0.0,0.0,0.119,63250432.0,1638400.0,40856.0,8281.0,6998212608.0,3817472.0,867246080.0,13161807872.0,0.0,0.0,
98.753,0.623,0.249,0.0,0.125,0.249,59334656.0,0.0,109623.0,17026.0,7000240128.0,3850240.0,895733760.0,13131259904.0,0.0,0.0,
99.376,0.499,0.125,0.0,0.0,0.0,21061632.0,0.0,44143.0,22732.0,6999752704.0,3862528.0,905814016.0,13121654784.0,0.0,0.0,
92.759,0.624,6.492,0.0,0.0,0.125,8544256.0,0.0,41645.0,8392.0,7000432640.0,3878912.0,908832768.0,13117939712.0,0.0,0.0,
88.346,0.376,11.278,0.0,0.0,0.0,17055744.0,0.0,105691.0,16471.0,7001194496.0,3895296.0,916402176.0,13109592064.0,0.0,0.0,
89.816,0.982,8.834,0.123,0.0,0.245,70934528.0,1138688.0,47894.0,8814.0,7003222016.0,3948544.0,951291904.0,13072621568.0,0.0,0.0,
98.394,1.032,0.344,0.0,0.0,0.229,79151104.0,401408.0,41718.0,8503.0,7009366016.0,3993600.0,991694848.0,13026029568.0,0.0,0.0,
98.752,0.874,0.125,0.0,0.0,0.250,61407232.0,0.0,103719.0,16638.0,7009980416.0,4030464.0,1020801024.0,12996272128.0,0.0,0.0,
96.477,0.682,2.500,0.0,0.114,0.227,50421760.0,0.0,90501.0,16627.0,7009996800.0,4055040.0,1044877312.0,12972154880.0,0.0,0.0,
99.499,0.501,0.0,0.0,0.0,0.0,17047552.0,0.0,101724.0,15805.0,7010750464.0,4059136.0,1052360704.0,12963913728.0,0.0,0.0,
99.625,0.125,0.125,0.0,0.0,0.125,12599296.0,1081344.0,49482.0,8701.0,7012724736.0,4087808.0,1057628160.0,12956643328.0,0.0,0.0,
90.262,0.375,9.238,0.0,0.0,0.125,14950400.0,73728.0,41311.0,7904.0,7012900864.0,4100096.0,1065275392.0,12948807680.0,0.0,0.0,
87.531,1.122,11.097,0.0,0.125,0.125,65601536.0,0.0,94772.0,14917.0,7013998592.0,4136960.0,1096093696.0,12916854784.0,0.0,0.0,
98.875,0.875,0.0,0.0,0.0,0.250,55107584.0,0.0,58538.0,9811.0,7014703104.0,4173824.0,1122742272.0,12889464832.0,0.0,0.0,
98.876,0.749,0.125,0.0,0.0,0.250,59293696.0,0.0,41243.0,8713.0,7014875136.0,4202496.0,1151356928.0,12860649472.0,0.0,0.0,
98.694,0.950,0.119,0.0,0.0,0.238,74629120.0,1712128.0,90205.0,14384.0,7016136704.0,4259840.0,1188642816.0,12822044672.0,0.0,0.0,
99.126,0.624,0.0,0.0,0.125,0.125,27181056.0,40960.0,77419.0,596262.0,7016153088.0,4268032.0,1200443392.0,12810219520.0,0.0,0.0,
98.752,0.250,0.874,0.0,0.0,0.125,8929280.0,0.0,40650.0,7964.0,7016497152.0,4276224.0,1203728384.0,12806582272.0,0.0,0.0,
88.639,0.375,10.612,0.375,0.0,0.0,8495104.0,0.0,85412.0,13585.0,7016325120.0,4288512.0,1207083008.0,12803387392.0,0.0,0.0,
87.640,0.624,11.486,0.0,0.0,0.250,41975808.0,0.0,68623.0,11875.0,7020060672.0,4317184.0,1227317248.0,12779388928.0,0.0,0.0,
92.334,0.697,6.852,0.0,0.0,0.116,72048640.0,1327104.0,41742.0,8392.0,7024726016.0,4378624.0,1261293568.0,12740685824.0,0.0,0.0,
90.886,0.874,7.865,0.0,0.0,0.375,71901184.0,0.0,85920.0,35489.0,7025930240.0,4427776.0,1295859712.0,12704866304.0,0.0,0.0,
98.391,0.990,0.371,0.0,0.0,0.248,46448640.0,0.0,72815.0,11809.0,7030845440.0,4452352.0,1318584320.0,12677201920.0,0.0,0.0,
96.750,0.625,2.375,0.0,0.0,0.250,44122112.0,0.0,42950.0,8126.0,7034535936.0,4472832.0,1340219392.0,12651855872.0,0.0,0.0,
97.631,0.499,1.621,0.0,0.0,0.249,27820032.0,0.0,77762.0,12795.0,7037980672.0,4489216.0,1352617984.0,12635996160.0,0.0,0.0,
89.388,0.375,10.237,0.0,0.0,0.0,12582912.0,1073152.0,73796.0,12164.0,7040114688.0,4517888.0,1357746176.0,12628705280.0,0.0,0.0,
87.375,0.750,11.625,0.0,0.0,0.250,42516480.0,286720.0,43541.0,31721.0,7044214784.0,4546560.0,1377931264.0,12604391424.0,0.0,0.0,
95.885,0.873,2.868,0.0,0.125,0.249,50380800.0,0.0,73009.0,12053.0,7049850880.0,4579328.0,1402404864.0,12574248960.0,0.0,0.0,
98.737,0.804,0.115,0.0,0.0,0.344,67960832.0,0.0,76165.0,12497.0,7054618624.0,4612096.0,1435381760.0,12536471552.0,0.0,0.0,
99.001,0.749,0.125,0.0,0.0,0.125,41967616.0,0.0,46313.0,8814.0,7058341888.0,4636672.0,1455398912.0,12512706560.0,0.0,0.0,
