"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ravenleader",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/grep_250gb-32mb-1-localhost.csv",,,,"Date:","08 Aug 2016 16:01:49 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.730,0.421,98.483,0.283,0.009,0.075,3401836.367,875004.377,0.0,0.0,2673487872.0,561557504.0,13636341760.0,4159709184.0,0.0,0.082,
20.250,3.875,75.375,0.0,0.125,0.375,0.0,0.0,21714.0,13026.0,2731532288.0,561557504.0,13637271552.0,4100734976.0,0.0,0.0,
27.341,1.498,71.161,0.0,0.0,0.0,0.0,81920.0,327038.0,519370.0,2822156288.0,561565696.0,13637300224.0,4010074112.0,0.0,0.0,
18.625,0.500,80.875,0.0,0.0,0.0,0.0,98304.0,29260.0,14052.0,2843021312.0,561565696.0,13637292032.0,3989217280.0,0.0,0.0,
21.446,0.748,77.681,0.0,0.0,0.125,0.0,40960.0,18366.0,7318.0,2873241600.0,561565696.0,13637292032.0,3958996992.0,0.0,0.0,
18.102,0.250,81.523,0.125,0.0,0.0,0.0,3129344.0,30198.0,299555.0,2873626624.0,561577984.0,13637283840.0,3958607872.0,0.0,0.0,
9.011,0.626,90.238,0.0,0.0,0.125,0.0,16384.0,95750.0,1352578.0,2886000640.0,561586176.0,13637287936.0,3946221568.0,0.0,0.0,
0.249,0.499,98.753,0.0,0.0,0.499,0.0,40960.0,217970.0,3805707.0,2886213632.0,561594368.0,13637320704.0,3945967616.0,0.0,0.0,
0.125,0.250,99.376,0.0,0.0,0.250,0.0,0.0,341387.0,6187212.0,2885918720.0,561594368.0,13637320704.0,3946262528.0,0.0,0.0,
0.125,0.250,99.375,0.0,0.0,0.250,0.0,0.0,244438.0,5500702.0,2885652480.0,561594368.0,13637332992.0,3946516480.0,0.0,0.0,
0.125,0.250,99.374,0.0,0.0,0.250,0.0,409600.0,250760.0,5773612.0,2885230592.0,561602560.0,13637324800.0,3946938368.0,0.0,0.0,
0.250,0.125,99.500,0.0,0.0,0.125,0.0,24576.0,221014.0,4449651.0,2885222400.0,561606656.0,13637328896.0,3946938368.0,0.0,0.0,
0.249,0.125,99.501,0.0,0.0,0.125,0.0,32768.0,128839.0,2517360.0,2884816896.0,561614848.0,13637320704.0,3947343872.0,0.0,0.0,
0.875,0.125,98.750,0.0,0.0,0.250,0.0,32768.0,112186.0,2219784.0,2884550656.0,561614848.0,13637332992.0,3947597824.0,0.0,0.0,
0.250,0.125,99.501,0.0,0.0,0.125,0.0,0.0,162214.0,3825802.0,2884161536.0,561614848.0,13637332992.0,3947986944.0,0.0,0.0,
0.375,0.125,99.376,0.0,0.0,0.125,0.0,40960.0,87135.0,1524072.0,2884165632.0,561614848.0,13637337088.0,3947978752.0,0.0,0.0,
0.375,0.125,99.500,0.0,0.0,0.0,0.0,270336.0,79115.0,1422902.0,2884022272.0,561627136.0,13637324800.0,3948122112.0,0.0,0.0,
0.125,0.0,99.626,0.0,0.125,0.125,0.0,40960.0,41768.0,320594.0,2883629056.0,561635328.0,13637328896.0,3948503040.0,0.0,0.0,
0.749,0.375,98.876,0.0,0.0,0.0,0.0,0.0,22257.0,8772.0,2883338240.0,561635328.0,13637627904.0,3948494848.0,0.0,0.0,
0.999,1.748,96.005,0.0,0.125,1.124,0.0,0.0,20696.0,7819.0,2884231168.0,561766400.0,13638000640.0,3947098112.0,0.0,0.0,
0.626,6.758,84.230,0.0,0.250,8.135,0.0,0.0,2498985.0,10857900.0,2886254592.0,562794496.0,13638656000.0,3943391232.0,0.0,0.0,
0.125,5.243,88.140,0.250,0.250,5.993,0.0,7282688.0,8385805.0,102575405.0,2886094848.0,562802688.0,13638934528.0,3943264256.0,0.0,0.0,
0.125,9.738,75.531,0.0,0.375,14.232,180224.0,65536.0,5904917.0,49526045.0,2887213056.0,562839552.0,13638918144.0,3942125568.0,0.0,0.0,
0.125,2.871,92.884,0.0,0.250,3.870,0.0,0.0,12287576.0,116313385.0,2887856128.0,562851840.0,13639024640.0,3941363712.0,0.0,0.0,
0.125,2.0,95.250,0.0,0.0,2.625,0.0,0.0,3212850.0,71029255.0,2886324224.0,562851840.0,13639024640.0,3942895616.0,0.0,0.0,
0.125,3.745,89.888,0.0,0.375,5.868,8192.0,0.0,2337655.0,52775327.0,2887200768.0,562851840.0,13639028736.0,3942014976.0,0.0,0.0,
0.125,4.125,89.0,0.125,0.250,6.375,0.0,3448832.0,4890490.0,108212467.0,2886762496.0,562855936.0,13639024640.0,3942453248.0,0.0,0.0,
0.375,1.498,95.506,0.0,0.125,2.497,0.0,32768.0,5031003.0,111601437.0,2886905856.0,562864128.0,13639024640.0,3942301696.0,0.0,0.0,
0.374,2.618,93.392,0.0,0.125,3.491,0.0,57344.0,1780311.0,38220949.0,2886803456.0,562868224.0,13639061504.0,3942363136.0,0.0,0.0,
0.500,3.625,89.625,0.0,0.250,6.0,0.0,0.0,2890898.0,64443037.0,2886967296.0,562868224.0,13639233536.0,3942027264.0,0.0,0.0,
4.500,2.625,89.500,0.0,0.250,3.125,0.0,8192.0,4791050.0,98995051.0,2887417856.0,562888704.0,13640404992.0,3940384768.0,0.0,0.0,
1.623,0.874,96.879,0.125,0.0,0.499,0.0,3833856.0,2622302.0,42966261.0,2887880704.0,562909184.0,13640445952.0,3939860480.0,0.0,0.0,
0.375,0.624,98.627,0.125,0.0,0.250,0.0,65536.0,667452.0,4073972.0,2887196672.0,562946048.0,13640818688.0,3940134912.0,0.0,0.0,
0.875,1.500,96.500,0.0,0.125,1.0,0.0,1712128.0,650077.0,1595931.0,2886950912.0,563015680.0,13640867840.0,3940261888.0,0.0,0.0,
1.498,2.372,94.757,0.0,0.0,1.373,0.0,0.0,1917183.0,2901648.0,2885607424.0,563081216.0,13642625024.0,3939782656.0,0.0,0.0,
0.499,5.493,90.137,0.0,0.125,3.745,0.0,0.0,2143885.0,1761762.0,2886414336.0,563499008.0,13642162176.0,3939020800.0,0.0,0.0,
0.375,2.750,94.500,0.500,0.125,1.750,0.0,10452992.0,3861208.0,3456176.0,2886164480.0,563617792.0,13642547200.0,3938766848.0,0.0,0.0,
0.250,4.869,90.886,0.0,0.125,3.870,0.0,32768.0,1483206.0,1384352.0,2886029312.0,564088832.0,13643227136.0,3937751040.0,0.0,0.0,
0.500,3.625,93.250,0.0,0.0,2.625,0.0,114688.0,3456239.0,3059076.0,2885771264.0,564105216.0,13643452416.0,3937767424.0,0.0,0.0,
0.623,0.998,97.631,0.0,0.125,0.623,0.0,0.0,2008393.0,2364398.0,2885890048.0,564109312.0,13643583488.0,3937513472.0,0.0,0.0,
0.874,0.874,97.628,0.0,0.0,0.624,0.0,0.0,544923.0,1286435.0,2886111232.0,564113408.0,13643612160.0,3937259520.0,0.0,0.0,
1.625,1.375,95.875,0.500,0.0,0.625,0.0,5152768.0,515452.0,1610945.0,2886041600.0,564133888.0,13643915264.0,3937005568.0,0.0,0.0,
1.0,1.875,95.500,0.500,0.0,1.125,0.0,2334720.0,881575.0,3756100.0,2886234112.0,564244480.0,13653032960.0,3927584768.0,0.0,0.0,
1.623,1.748,95.381,0.0,0.125,1.124,0.0,57344.0,10077200.0,2380252.0,2887151616.0,564297728.0,13653078016.0,3926568960.0,0.0,0.0,
2.503,3.004,92.741,0.0,0.0,1.752,0.0,0.0,1492293.0,3011448.0,2887237632.0,564596736.0,13654335488.0,3924926464.0,0.0,0.0,
1.372,3.741,92.145,0.0,0.125,2.618,0.0,0.0,2493268.0,5278801.0,2887487488.0,564633600.0,13654503424.0,3924471808.0,0.0,0.0,
0.624,3.246,93.134,0.874,0.125,1.998,0.0,26312704.0,2623328.0,3903544.0,2887450624.0,564813824.0,13655105536.0,3923726336.0,0.0,0.0,
0.624,3.371,93.883,0.0,0.125,1.998,8192.0,114688.0,2154253.0,2014863.0,2887958528.0,565063680.0,13655236608.0,3922837504.0,0.0,0.0,
0.624,3.121,94.382,0.0,0.0,1.873,0.0,40960.0,2219888.0,1979123.0,2887335936.0,565202944.0,13656338432.0,3922219008.0,0.0,0.0,
0.999,2.996,93.883,0.0,0.125,1.998,0.0,0.0,1883677.0,2235714.0,2887733248.0,565305344.0,13656117248.0,3921940480.0,0.0,0.0,
1.0,1.875,96.0,0.0,0.125,1.0,0.0,57344.0,2154498.0,3322198.0,2887618560.0,565383168.0,13656539136.0,3921555456.0,0.0,0.0,
1.0,1.500,96.250,0.375,0.0,0.875,0.0,7446528.0,1125866.0,2813862.0,2887954432.0,565436416.0,13656784896.0,3920920576.0,0.0,0.0,
1.247,2.244,95.137,0.0,0.125,1.247,0.0,32768.0,1167894.0,2308128.0,2888056832.0,565518336.0,13657219072.0,3920302080.0,0.0,0.0,
1.377,2.753,93.867,0.0,0.125,1.877,0.0,729088.0,1710230.0,2645266.0,2888167424.0,565669888.0,13657473024.0,3919785984.0,0.0,0.0,
1.372,3.367,92.768,0.0,0.125,2.369,0.0,0.0,2209123.0,5881649.0,2888896512.0,565837824.0,13658607616.0,3917754368.0,0.0,0.0,
1.377,2.879,94.243,0.0,0.0,1.502,0.0,40960.0,2436749.0,8680005.0,2889334784.0,565956608.0,13658558464.0,3917246464.0,0.0,0.0,
1.245,3.362,92.528,0.747,0.125,1.993,24576.0,7864320.0,2031794.0,7279938.0,2888970240.0,566132736.0,13659365376.0,3916627968.0,0.0,0.0,
0.875,3.250,94.0,0.0,0.125,1.750,0.0,32768.0,2095375.0,3843080.0,2889084928.0,566280192.0,13659508736.0,3916222464.0,0.0,0.0,
