"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.790469,0.128938,98.9079,0.160844,0.001625,0.0100938,343922,329835,0,0,9.69977e+08,1.73542e+06,5.52e+07,2.00042e+10,82.2397,145.514,
0.538344,0.171688,93.7827,5.449,0.00390625,0.054625,3.64979e+06,408832,4235.09,2574.12,9.70907e+08,1.92294e+06,5.58391e+07,2.00024e+10,0,0,
0.971406,0.14825,95.7641,3.089,0.00390625,0.0234062,4.13722e+06,114688,21494,19820.7,9.70813e+08,2.06618e+06,5.68529e+07,2.00014e+10,0,0,
0.113219,0.0780625,99.3595,0.437594,0,0.0117188,1.42413e+06,20224,23186.9,14580,9.6917e+08,2.08525e+06,5.65978e+07,2.00032e+10,0,0,
0.448313,0.120938,98.916,0.487563,0.0078125,0.0194687,2.70387e+06,35072,198198,27670,9.70056e+08,2.11418e+06,5.71453e+07,2.00018e+10,0,0,
0.601562,0.0664062,99.2071,0.11325,0,0.0117188,1.7239e+06,184320,224205,9742.5,9.71041e+08,2.11942e+06,5.71493e+07,2.00008e+10,0,0,
0.847656,0.0585938,98.8791,0.195281,0,0.0195312,2.66957e+06,267520,113365,5256.75,9.72878e+08,2.1344e+06,5.75747e+07,1.99985e+10,0,0,
0.580688,0.0975625,99.0956,0.191188,0.0117188,0.0234062,1.87162e+06,132608,230776,36758.4,9.73604e+08,2.14669e+06,5.7685e+07,1.99976e+10,0,0,
0.515625,0.0664062,99.3518,0.0468438,0.0078125,0.0117188,2.37594e+06,0,183957,43880.5,9.7351e+08,2.14822e+06,5.80243e+07,1.99974e+10,0,0,
0.611906,0.0585312,99.2203,0.101469,0,0.00778125,1.5913e+06,9984,94529.7,4597.16,9.73195e+08,2.15168e+06,5.7878e+07,1.99979e+10,0,0,
0.742188,0.0742188,99.0978,0.0819688,0,0.00390625,2.11098e+06,9728,113581,4838.72,9.73481e+08,2.1545e+06,5.79848e+07,1.99975e+10,0,0,
0.838844,0.05075,99.0013,0.093625,0.00390625,0.0117188,1.58618e+06,70144,35833.8,2011.06,9.75332e+08,2.16102e+06,5.77942e+07,1.99958e+10,0,0,
0.272875,0.0624688,99.493,0.167938,0,0.00390625,3.03821e+06,120064,65537,11403.6,9.75158e+08,2.17242e+06,5.82643e+07,1.99955e+10,0,0,
