"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven01",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/grep_250gb-512mb-1-raven01.csv",,,,"Date:","08 Aug 2016 16:21:22 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
1.003,0.236,98.560,0.181,0.002,0.017,536771.287,460154.771,0.0,0.0,904589312.0,1716224.0,54501376.0,20070277120.0,0.0,0.079,
0.0,0.0,100.0,0.0,0.0,0.0,4259840.0,0.0,1903.0,654.0,904437760.0,1728512.0,55586816.0,20069330944.0,0.0,0.0,
0.0,0.125,99.750,0.0,0.0,0.125,0.0,0.0,417.0,932.0,903675904.0,1728512.0,54689792.0,20070989824.0,0.0,0.0,
0.0,0.125,99.501,0.374,0.0,0.0,4210688.0,155648.0,1201.0,398.0,903794688.0,1744896.0,55566336.0,20069978112.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,3633.0,398.0,903020544.0,1744896.0,54673408.0,20071645184.0,0.0,0.0,
0.0,0.0,99.875,0.0,0.125,0.0,0.0,352256.0,1953.0,932.0,902524928.0,1753088.0,53489664.0,20073316352.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1398.0,398.0,901795840.0,1753088.0,52592640.0,20074942464.0,0.0,0.0,
0.125,0.125,98.504,1.247,0.0,0.0,8495104.0,0.0,1777.0,398.0,901898240.0,1757184.0,55640064.0,20071788544.0,0.0,0.0,
0.0,0.0,99.875,0.125,0.0,0.0,0.0,49152.0,673.0,932.0,901173248.0,1765376.0,54734848.0,20073410560.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,4259840.0,0.0,433.0,398.0,901083136.0,1777664.0,55693312.0,20072529920.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,305.0,476.0,900579328.0,1777664.0,54800384.0,20073926656.0,0.0,0.0,
0.0,0.0,99.875,0.0,0.0,0.125,4194304.0,0.0,481.0,932.0,900632576.0,1777664.0,55693312.0,20072980480.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,881.0,398.0,900128768.0,1777664.0,54800384.0,20074377216.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,40960.0,2801.0,462.0,900059136.0,1785856.0,53592064.0,20075646976.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5867.0,1162.0,899551232.0,1785856.0,52695040.0,20077051904.0,0.0,0.0,
10.487,3.745,67.790,17.478,0.0,0.499,9912320.0,2490368.0,2612134.0,271794.0,950136832.0,2068480.0,59727872.0,20019150848.0,0.0,0.0,
15.691,32.628,47.696,3.861,0.0,0.125,8192.0,0.0,1890007.0,88748.0,998027264.0,2072576.0,60702720.0,19970281472.0,0.0,0.0,
39.228,5.230,40.349,14.819,0.0,0.374,4571136.0,0.0,4105043.0,512770.0,1139347456.0,2240512.0,65171456.0,19824324608.0,0.0,0.0,
90.050,3.856,1.741,4.104,0.0,0.249,0.0,49152.0,2798065.0,125546.0,1361567744.0,2248704.0,65855488.0,19601412096.0,0.0,0.0,
96.947,2.686,0.122,0.122,0.0,0.122,4194304.0,0.0,1022249.0,45980.0,1543897088.0,2248704.0,68046848.0,19416891392.0,0.0,0.0,
78.660,3.722,3.846,13.400,0.124,0.248,16384.0,876544.0,2890263.0,125442.0,1747943424.0,2260992.0,70287360.0,19210592256.0,0.0,0.0,
75.980,4.412,6.740,12.500,0.0,0.368,57344.0,0.0,4993069.0,235301.0,1968529408.0,2265088.0,73715712.0,18986573824.0,0.0,0.0,
