"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven31",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/wc-64gb-1gb-l-raven31.csv",,,,"Date:","06 Aug 2016 18:15:32 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.218,0.062,99.544,0.172,0.001,0.003,104779.517,73136.056,0.0,0.0,919965696.0,1617920.0,51933184.0,20057567232.0,0.0,0.041,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,90112.0,3390.0,2366.0,919597056.0,1626112.0,51007488.0,20058853376.0,0.0,0.0,
0.125,0.0,99.002,0.748,0.125,0.0,8470528.0,0.0,239.0,396.0,919461888.0,1630208.0,54292480.0,20055699456.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,239.0,396.0,918933504.0,1630208.0,53153792.0,20057366528.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,16384.0,0.0,788.0,1174.0,918679552.0,1638400.0,52256768.0,20058509312.0,0.0,0.0,
0.125,0.0,99.751,0.0,0.0,0.125,0.0,327680.0,175.0,396.0,918323200.0,1646592.0,51064832.0,20060049408.0,0.0,0.0,
0.0,0.0,99.125,0.875,0.0,0.0,8470528.0,114688.0,175.0,396.0,918278144.0,1658880.0,54317056.0,20056829952.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,286.0,930.0,917954560.0,1658880.0,53334016.0,20058136576.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,303.0,474.0,917999616.0,1658880.0,52154368.0,20059271168.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,239.0,396.0,917401600.0,1658880.0,51359744.0,20060663808.0,0.0,0.0,
0.0,0.0,99.125,0.875,0.0,0.0,8478720.0,0.0,422.0,1325.0,917495808.0,1667072.0,54226944.0,20057694208.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,57344.0,313.0,498.0,917061632.0,1675264.0,53366784.0,20058980352.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,239.0,396.0,917057536.0,1683456.0,52219904.0,20060123136.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,286.0,930.0,916676608.0,1683456.0,51433472.0,20061290496.0,0.0,0.0,
0.125,0.125,99.127,0.623,0.0,0.0,8470528.0,0.0,175.0,396.0,916787200.0,1687552.0,54345728.0,20058263552.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,303.0,396.0,916058112.0,1687552.0,53551104.0,20059787264.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,49152.0,350.0,930.0,916328448.0,1695744.0,52260864.0,20060798976.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,239.0,396.0,915959808.0,1695744.0,51470336.0,20061958144.0,0.0,0.0,
0.125,0.125,99.127,0.623,0.0,0.0,8470528.0,0.0,239.0,474.0,916066304.0,1699840.0,54386688.0,20058931200.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,286.0,930.0,915398656.0,1699840.0,53592064.0,20060393472.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,239.0,396.0,915529728.0,1699840.0,52310016.0,20061544448.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,49152.0,239.0,396.0,915308544.0,1708032.0,51507200.0,20062560256.0,0.0,0.0,
0.125,0.125,99.127,0.623,0.0,0.0,8495104.0,32768.0,350.0,930.0,915529728.0,1732608.0,54415360.0,20059406336.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,175.0,396.0,914972672.0,1732608.0,53624832.0,20060753920.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,239.0,396.0,915234816.0,1732608.0,52346880.0,20061769728.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,350.0,930.0,915013632.0,1732608.0,51552256.0,20062785536.0,0.0,0.0,
0.0,0.0,99.249,0.751,0.0,0.0,8470528.0,57344.0,239.0,396.0,915128320.0,1744896.0,54452224.0,20059758592.0,0.0,0.0,
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,175.0,396.0,914898944.0,1744896.0,53657600.0,20060782592.0,0.0,0.0,
0.625,0.250,99.125,0.0,0.0,0.0,0.0,729088.0,350.0,1008.0,915427328.0,1744896.0,52383744.0,20061528064.0,0.0,0.0,
0.125,0.0,99.376,0.499,0.0,0.0,65536.0,0.0,869.0,17894.0,914944000.0,1781760.0,51560448.0,20062797824.0,0.0,0.0,
0.0,0.0,99.500,0.500,0.0,0.0,8470528.0,0.0,239.0,396.0,915165184.0,1785856.0,54501376.0,20059631616.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,49152.0,313.0,498.0,915070976.0,1794048.0,53698560.0,20060520448.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,131072.0,286.0,930.0,915202048.0,1802240.0,52416512.0,20061663232.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,139264.0,175.0,396.0,915107840.0,1802240.0,51621888.0,20062552064.0,0.0,0.0,
0.125,0.0,99.750,0.125,0.0,0.0,8470528.0,0.0,239.0,396.0,915292160.0,1806336.0,54538240.0,20059447296.0,0.0,0.0,
