"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven16",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/wc-64gb-1gb-l-raven16.csv",,,,"Date:","06 Aug 2016 18:16:37 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.268,0.087,99.535,0.104,0.002,0.005,109438.291,86803.576,0.0,0.0,822554624.0,1613824.0,57106432.0,20149809152.0,0.0,0.062,
0.0,0.125,99.875,0.0,0.0,0.0,65536.0,0.0,4028.0,1314.0,822374400.0,1613824.0,56332288.0,20150763520.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,4259840.0,139264.0,1711.0,460.0,822231040.0,1634304.0,57528320.0,20149690368.0,0.0,0.0,
0.750,0.250,98.875,0.125,0.0,0.0,8192.0,0.0,8362.0,1979.0,821747712.0,1638400.0,56373248.0,20151324672.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,4194304.0,0.0,542.0,930.0,821366784.0,1638400.0,57573376.0,20150505472.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,376832.0,495.0,396.0,821198848.0,1646592.0,56373248.0,20151865344.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,175.0,396.0,821080064.0,1646592.0,55476224.0,20152881152.0,0.0,0.0,
0.0,0.125,99.501,0.249,0.0,0.125,16384.0,131072.0,298201.0,296544.0,820170752.0,1667072.0,54571008.0,20154675200.0,0.0,0.0,
0.125,0.0,99.625,0.250,0.0,0.0,8429568.0,0.0,3133.0,396.0,820051968.0,1671168.0,57733120.0,20151627776.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,65536.0,0.0,495.0,396.0,820240384.0,1671168.0,56885248.0,20152287232.0,0.0,0.0,
0.125,0.0,99.750,0.125,0.0,0.0,4259840.0,0.0,2526.0,1008.0,820400128.0,1683456.0,57786368.0,20151214080.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,1327.0,396.0,819613696.0,1683456.0,57012224.0,20152774656.0,0.0,0.0,
0.125,0.0,97.750,2.125,0.0,0.0,4587520.0,663552.0,5653.0,12286.0,819777536.0,1822720.0,57794560.0,20151689216.0,0.0,0.0,
0.0,0.125,99.750,0.0,0.125,0.0,0.0,0.0,5520.0,2648.0,819331072.0,1822720.0,56979456.0,20152950784.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,4782.0,289895.0,819519488.0,1822720.0,55783424.0,20153958400.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,73728.0,303.0,396.0,819036160.0,1830912.0,54878208.0,20155338752.0,0.0,0.0,
0.0,0.0,99.0,1.0,0.0,0.0,8437760.0,0.0,2014.0,930.0,819318784.0,1839104.0,57790464.0,20152135680.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,65536.0,81920.0,623.0,396.0,818974720.0,1847296.0,57044992.0,20153217024.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,4259840.0,0.0,843.0,536.0,819130368.0,1859584.0,57942016.0,20152152064.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,414.0,930.0,818741248.0,1859584.0,57176064.0,20153307136.0,0.0,0.0,
0.125,0.125,99.750,0.0,0.0,0.0,4194304.0,0.0,1647.0,474.0,818909184.0,1859584.0,58081280.0,20152233984.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2551.0,791.0,818515968.0,1859584.0,57077760.0,20153630720.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,49152.0,3865.0,14883.0,818704384.0,1867776.0,55873536.0,20154638336.0,0.0,0.0,
0.125,0.125,99.251,0.499,0.0,0.0,40960.0,0.0,514.0,568.0,818597888.0,1888256.0,54960128.0,20155637760.0,0.0,0.0,
0.0,0.0,99.376,0.499,0.0,0.125,8495104.0,0.0,815.0,396.0,818638848.0,1929216.0,58101760.0,20152414208.0,0.0,0.0,
0.250,0.0,99.750,0.0,0.0,0.0,65536.0,139264.0,618.0,1000.0,818286592.0,1937408.0,57290752.0,20153569280.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,4259840.0,98304.0,315.0,466.0,818499584.0,1949696.0,58191872.0,20152442880.0,0.0,0.0,
0.125,0.0,99.750,0.125,0.0,0.0,0.0,49152.0,239.0,396.0,818335744.0,1957888.0,57311232.0,20153479168.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,4194304.0,0.0,1950.0,930.0,818376704.0,1957888.0,58216448.0,20152532992.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,239.0,396.0,818454528.0,1957888.0,57212928.0,20153458688.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,106496.0,2319.0,474.0,818507776.0,1966080.0,56008704.0,20154601472.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,712704.0,1952.0,15754.0,818274304.0,1966080.0,55115776.0,20155727872.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,8429568.0,40960.0,1839.0,396.0,818642944.0,1978368.0,57880576.0,20152582144.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,65536.0,0.0,3695.0,396.0,818089984.0,1978368.0,57368576.0,20153647104.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,4259840.0,0.0,478.0,930.0,818184192.0,1990656.0,58318848.0,20152590336.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,239.0,396.0,818094080.0,1990656.0,57393152.0,20153606144.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,4194304.0,163840.0,4397.0,396.0,818356224.0,1998848.0,58290176.0,20152438784.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,73728.0,1580.0,930.0,818458624.0,2007040.0,57290752.0,20153327616.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,431.0,396.0,818495488.0,2007040.0,56094720.0,20154486784.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,751.0,396.0,818122752.0,2007040.0,55193600.0,20155760640.0,0.0,0.0,
