"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven19",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/sort-250gb-1gb-1-raven19.csv",,,,"Date:","10 Aug 2016 15:20:10 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.800,0.127,98.876,0.180,0.002,0.014,483738.106,789583.005,0.0,0.0,1048051712.0,9277440.0,57016320.0,19916738560.0,0.0,0.074,
0.125,0.750,87.375,11.375,0.0,0.375,11067392.0,0.0,1342.0,654.0,1048408064.0,10584064.0,60039168.0,19912052736.0,0.0,0.0,
0.125,0.748,87.406,11.471,0.0,0.249,2572288.0,1204224.0,1046.0,1011.0,1048379392.0,11882496.0,59146240.0,19911675904.0,0.0,0.0,
0.0,0.874,87.391,11.361,0.0,0.375,2850816.0,0.0,976.0,398.0,1048711168.0,13307904.0,57896960.0,19911168000.0,0.0,0.0,
0.0,0.875,87.375,11.500,0.0,0.250,3178496.0,745472.0,4032.0,398.0,1048678400.0,14909440.0,56709120.0,19910787072.0,0.0,0.0,
0.125,0.749,87.391,11.361,0.0,0.375,11083776.0,0.0,982.0,933.0,1048657920.0,16220160.0,60096512.0,19906109440.0,0.0,0.0,
0.0,0.624,87.516,11.486,0.0,0.375,3031040.0,0.0,1382.0,398.0,1048637440.0,17735680.0,58982400.0,19905728512.0,0.0,0.0,
0.0,0.751,87.484,11.514,0.0,0.250,2834432.0,892928.0,1824.0,398.0,1048768512.0,19165184.0,57929728.0,19905220608.0,0.0,0.0,
0.125,0.747,87.298,11.457,0.0,0.374,2572288.0,0.0,2000.0,1177.0,1048334336.0,20451328.0,57044992.0,19905253376.0,0.0,0.0,
0.0,0.125,97.372,2.503,0.0,0.0,8757248.0,679936.0,1446.0,398.0,1048924160.0,20602880.0,60162048.0,19901394944.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,4192.0,398.0,1048702976.0,20602880.0,59367424.0,19902410752.0,0.0,0.0,
13.0,4.250,67.250,15.125,0.0,0.375,802816.0,0.0,1174.0,933.0,1101631488.0,20860928.0,61603840.0,19846987776.0,0.0,0.0,
14.534,18.385,43.106,23.727,0.0,0.248,8192.0,3227648.0,3517085.0,334270.0,1143312384.0,20877312.0,62959616.0,19803934720.0,0.0,0.0,
61.471,8.479,17.706,11.721,0.125,0.499,8765440.0,0.0,1758434.0,183004.0,1380175872.0,21024768.0,70684672.0,19559198720.0,0.0,0.0,
93.728,2.904,1.045,2.207,0.0,0.116,0.0,49152.0,6853857.0,595027.0,1590345728.0,21032960.0,70475776.0,19349229568.0,0.0,0.0,
95.500,3.875,0.375,0.0,0.0,0.250,16384.0,0.0,3115888.0,130400.0,1809354752.0,21037056.0,72355840.0,19128336384.0,0.0,0.0,
90.594,5.198,2.599,1.238,0.0,0.371,8486912.0,0.0,5228705.0,242444.0,2066288640.0,21045248.0,79925248.0,18863824896.0,0.0,0.0,
96.346,2.215,1.218,0.0,0.0,0.221,40960.0,589824.0,1683348.0,74967.0,2236018688.0,21065728.0,80506880.0,18693492736.0,0.0,0.0,
97.232,2.046,0.481,0.0,0.120,0.120,0.0,0.0,1242253.0,62533.0,2326040576.0,21082112.0,82714624.0,18601246720.0,0.0,0.0,
91.521,5.237,1.746,1.247,0.0,0.249,98304.0,57344.0,3800720.0,173965.0,2464493568.0,21123072.0,84865024.0,18460602368.0,0.0,0.0,
84.500,6.125,5.875,3.250,0.0,0.250,69943296.0,0.0,863711.0,105376.0,3172290560.0,21258240.0,126922752.0,17710612480.0,0.0,0.0,
58.926,3.496,10.986,26.092,0.0,0.499,178896896.0,98304.0,20829.0,232144.0,3471474688.0,21393408.0,223703040.0,17314512896.0,0.0,0.0,
37.328,3.620,21.348,37.203,0.125,0.375,181886976.0,2088960.0,19831.0,1040887.0,3942813696.0,21499904.0,302075904.0,16764694528.0,0.0,0.0,
18.648,1.252,43.805,35.795,0.0,0.501,174129152.0,0.0,13880.0,3588885.0,3945537536.0,21610496.0,408383488.0,16655552512.0,0.0,0.0,
25.590,1.118,37.640,34.907,0.124,0.621,192921600.0,0.0,48045.0,6256826.0,3945009152.0,21696512.0,494755840.0,16569622528.0,0.0,0.0,
46.692,1.373,21.348,30.087,0.0,0.499,182091776.0,98304.0,69394.0,15870203.0,3942866944.0,21803008.0,593051648.0,16473362432.0,0.0,0.0,
43.0,2.0,19.500,35.250,0.0,0.250,172441600.0,3473408.0,25520.0,8920500.0,3948855296.0,21909504.0,688680960.0,16371638272.0,0.0,0.0,
46.692,4.120,14.482,34.332,0.0,0.375,176971776.0,0.0,30686.0,13349926.0,3956686848.0,22118400.0,900427776.0,16151851008.0,0.0,0.0,
67.041,1.498,10.112,20.724,0.125,0.499,184328192.0,0.0,108002.0,13308849.0,3958759424.0,22204416.0,991330304.0,16058789888.0,0.0,0.0,
86.142,1.873,5.743,5.868,0.0,0.375,177356800.0,118431744.0,85872.0,14669106.0,3957231616.0,22306816.0,1095712768.0,15955832832.0,0.0,0.0,
65.196,3.554,1.593,29.044,0.0,0.613,149643264.0,188440576.0,16502.0,7466682.0,3953090560.0,22495232.0,1245159424.0,15810338816.0,0.0,0.0,
84.769,12.235,1.498,1.248,0.0,0.250,193732608.0,8192.0,21462.0,11242301.0,3977875456.0,22876160.0,1617346560.0,15412985856.0,0.0,0.0,
55.500,3.375,22.375,18.250,0.0,0.500,202162176.0,0.0,1852.0,6499.0,3989504000.0,23048192.0,1792200704.0,15226331136.0,0.0,0.0,
44.389,3.242,21.197,30.673,0.125,0.374,187400192.0,0.0,23700.0,10987288.0,3999592448.0,23220224.0,1950957568.0,15057313792.0,0.0,0.0,
52.566,4.005,12.766,30.163,0.0,0.501,183107584.0,129564672.0,33090.0,17693959.0,4019818496.0,23404544.0,2134118400.0,14853742592.0,0.0,0.0,
36.829,2.622,37.453,22.472,0.0,0.624,180133888.0,227336192.0,19439.0,9013401.0,4068777984.0,23527424.0,2251038720.0,14687739904.0,0.0,0.0,
33.833,1.748,23.596,39.950,0.125,0.749,199745536.0,231620608.0,46282.0,21895248.0,4162396160.0,23625728.0,2340679680.0,14504382464.0,0.0,0.0,
