"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.403562,0.111719,99.3275,0.149156,0.0015,0.00665625,202513,131306,0,0,8.67039e+08,1.70611e+06,5.47168e+07,2.01076e+10,88.6238,156.829,
0.0390625,0.0351562,99.7034,0.206875,0.0078125,0.0078125,2.49549e+06,60416,1967.22,1301.91,8.66753e+08,1.71494e+06,5.50982e+07,2.01075e+10,0,0,
0.36675,0.163937,99.4187,0.0468438,0.00390625,0,326144,59136,18838.9,19108.6,8.66432e+08,1.73197e+06,5.45253e+07,2.01084e+10,0,0,
0.0820625,0.0664375,99.7343,0.105594,0.00390625,0.0078125,549632,0,24852.9,24823.1,8.66159e+08,1.74016e+06,5.37816e+07,2.01094e+10,0,0,
0.315719,0.0975,99.1343,0.429094,0.00390625,0.0195,2.94298e+06,41472,221315,19298.5,8.66885e+08,1.75066e+06,5.43912e+07,2.01081e+10,0,0,
0.624313,0.0898125,98.806,0.464531,0,0.0155937,4.41037e+06,400128,280449,55985.6,8.67913e+08,1.76858e+06,5.58473e+07,2.01056e+10,0,0,
0.885656,0.0898125,98.9193,0.101406,0,0.00390625,651520,161024,128520,24073.7,8.69631e+08,1.77408e+06,5.52288e+07,2.01045e+10,0,0,
0.40975,0.0624688,99.3757,0.132687,0,0.0195,531968,171776,181860,7952.59,8.69922e+08,1.77869e+06,5.46426e+07,2.01047e+10,0,0,
0.550156,0.066375,99.1144,0.241937,0.00390625,0.0234375,3.03386e+06,0,145163,6721.72,8.70175e+08,1.78086e+06,5.51923e+07,2.01039e+10,0,0,
0.557969,0.0780938,99.079,0.273281,0.00390625,0.0078125,4.56653e+06,0,92229.8,5055.69,8.70103e+08,1.78522e+06,5.65495e+07,2.01026e+10,0,0,
0.710875,0.097625,99.1331,0.054625,0,0.00390625,345856,14336,120802,4922.66,8.70275e+08,1.78829e+06,5.57624e+07,2.01033e+10,0,0,
0.807656,0.07025,98.896,0.214469,0.00390625,0.0078125,556800,35072,49166.8,2556.66,8.71808e+08,1.79776e+06,5.5081e+07,2.01024e+10,0,0,
0.589313,0.117156,98.4388,0.847063,0,0.0078125,3.15059e+06,60416,54708.4,16393.3,8.71842e+08,1.82886e+06,5.5563e+07,2.01019e+10,0,0,
0.390531,0.0976562,98.954,0.522938,0.0078125,0.0273438,4.71859e+06,6144,5226.19,687.375,8.71562e+08,1.8464e+06,5.70112e+07,2.01007e+10,0,0,
7.93888,2.64934,83.3212,5.89178,0.0117188,0.187312,1.22445e+06,101888,403027,130015,8.8851e+08,2.00346e+06,5.74783e+07,2.00831e+10,0,0,
14.3333,11.4618,52.3668,21.5184,0.0273438,0.292531,1.10669e+06,382720,2.8612e+06,501515,9.57648e+08,2.08806e+06,6.03756e+07,2.0011e+10,0,0,
32.9882,22.4028,40.3813,3.78916,0.0116875,0.426969,2.9655e+06,415744,2.33593e+06,248064,1.07417e+09,2.12557e+06,6.2884e+07,1.98919e+10,0,0,
65.3289,4.21716,18.9959,11.0846,0.0308125,0.342594,4.81229e+06,513792,3.48386e+06,358909,1.27555e+09,2.23718e+06,6.73633e+07,1.96859e+10,0,0,
93.0863,2.94772,2.59497,1.21519,0.0175625,0.138375,305920,278784,2.65717e+06,123823,1.47875e+09,2.23962e+06,6.82388e+07,1.94819e+10,0,0,
90.8413,3.85731,2.16825,2.83916,0.0273125,0.266844,546816,1.37677e+06,1.83569e+06,82727.7,1.69668e+09,2.2505e+06,7.00684e+07,1.92621e+10,0,0,
71.6023,3.75844,9.37344,14.9281,0.0234375,0.314344,3.99795e+06,48384,3.45869e+06,161033,1.88572e+09,2.26061e+06,7.46574e+07,1.90685e+10,0,0,
89.7874,2.63294,4.13425,3.27147,0.0060625,0.167906,5.43462e+06,137984,3.44354e+06,170999,2.08259e+09,2.28262e+06,7.83615e+07,1.88678e+10,0,0,
93.8312,2.63609,2.70409,0.598344,0.0273438,0.203062,4.97254e+06,238592,1.84627e+06,91549.6,2.21713e+09,2.32115e+06,8.21357e+07,1.87295e+10,0,0,
85.2515,4.96241,6.19209,3.27481,0.0230625,0.296187,1.66313e+07,854656,2.843e+06,145560,2.48248e+09,2.41562e+06,9.28513e+07,1.84533e+10,0,0,
80.2963,6.753,7.474,5.19325,0.0260625,0.257625,5.4327e+07,898432,1.79091e+06,141587,3.24575e+09,2.64486e+06,1.22122e+08,1.76606e+10,0,0,
86.9123,6.26497,4.70341,1.77428,0.0101875,0.334875,9.35621e+07,216576,972167,505956,4.17669e+09,2.80704e+06,1.66253e+08,1.66853e+10,0,0,
91.4335,4.16141,3.33656,0.510844,0.041875,0.515781,1.37584e+08,576768,2.483e+06,2.94826e+06,4.76363e+09,2.92058e+06,2.3353e+08,1.6031e+10,0,0,
93.5248,3.46484,2.42175,0.136406,0.0394687,0.412562,1.0151e+08,524288,5.98627e+06,4.94394e+06,5.21761e+09,2.98509e+06,2.83014e+08,1.55275e+10,0,0,
95.821,2.03444,1.90163,0.0405,0.00390625,0.198688,5.15922e+07,295424,3.16372e+06,3.42636e+06,5.37431e+09,3.01389e+06,3.06689e+08,1.53471e+10,0,0,
96.6075,1.23059,2.06884,0.0269375,0,0.0662188,1.78309e+07,505856,928563,1.11925e+06,5.40401e+09,3.02566e+06,3.14377e+08,1.53097e+10,0,0,
97.0346,1.18341,1.73138,0.0116875,0.00390625,0.0351562,9.01171e+06,235776,377677,329715,5.42443e+09,3.03181e+06,3.17931e+08,1.52857e+10,0,0,
97.8152,0.956219,1.19391,0,0.0078125,0.0269375,7.36307e+06,157184,138379,165245,5.43892e+09,3.05114e+06,3.2065e+08,1.52685e+10,0,0,
97.7174,0.758938,1.473,0,0.0078125,0.042875,1.08093e+07,161536,2716.5,71802.9,5.47364e+09,3.06662e+06,3.25103e+08,1.52293e+10,0,0,
96.5803,1.15691,2.11259,0.0194062,0.0064375,0.124344,2.65285e+07,243968,4405.81,47974.8,5.56432e+09,3.09466e+06,3.37554e+08,1.51261e+10,0,0,
95.2299,2.23453,2.22797,0.0152812,0.0228437,0.2695,6.38349e+07,362240,170689,882236,5.82233e+09,3.1392e+06,3.68889e+08,1.48367e+10,0,0,
94.205,3.14241,2.26288,0.0078125,0.0266562,0.355344,8.60508e+07,304128,2.07276e+06,2.51495e+06,6.20297e+09,3.18899e+06,4.10836e+08,1.44141e+10,0,0,
94.3919,2.93288,2.33813,0.0155937,0.0175937,0.304094,6.93345e+07,614400,4.29321e+06,2.88178e+06,6.5618e+09,3.23226e+06,4.4433e+08,1.40217e+10,0,0,
96.1042,1.77122,1.91253,0.0272812,0.00715625,0.177719,4.80228e+07,167168,2.4839e+06,2.20777e+06,6.74031e+09,3.25901e+06,4.66961e+08,1.38206e+10,0,0,
97.9007,0.8715,1.11647,0,0.0153125,0.096,2.47608e+07,250112,1.41748e+06,1.54081e+06,6.8122e+09,3.27181e+06,4.78374e+08,1.37372e+10,0,0,
97.9121,0.463594,1.56209,0,0.0117188,0.0507187,1.47707e+07,127488,313016,786986,6.84491e+09,3.2841e+06,4.84687e+08,1.36982e+10,0,0,
97.1773,0.720219,2.04028,0,0.00390625,0.0583125,1.54171e+07,134912,206290,185843,6.88053e+09,3.30061e+06,4.91478e+08,1.36558e+10,0,0,
96.9728,0.797062,2.08763,0.015625,0.00365625,0.123469,3.07238e+07,274176,90251.5,368760,6.91158e+09,3.3353e+06,5.06006e+08,1.36102e+10,0,0,
