"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven12",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/sort-250gb-16mb-1-raven12.csv",,,,"Date:","10 Aug 2016 13:33:43 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.779,0.115,98.941,0.150,0.002,0.013,424782.180,661856.045,0.0,0.0,1041076224.0,4493312.0,56102912.0,19929411584.0,0.0,0.074,
0.250,0.375,87.391,11.985,0.0,0.0,5701632.0,0.0,1713.0,398.0,1039937536.0,5238784.0,57249792.0,19928657920.0,0.0,0.0,
0.125,0.375,87.0,12.375,0.0,0.125,1622016.0,3940352.0,1981659.0,1980017.0,1039486976.0,6074368.0,58208256.0,19927314432.0,0.0,0.0,
0.125,0.250,87.500,12.125,0.0,0.0,5734400.0,2686976.0,545.0,933.0,1039110144.0,6848512.0,59138048.0,19925987328.0,0.0,0.0,
0.0,0.250,87.516,12.235,0.0,0.0,1613824.0,0.0,763.0,500.0,1038487552.0,7639040.0,58048512.0,19926908928.0,0.0,0.0,
0.125,0.375,87.391,11.985,0.125,0.0,5718016.0,0.0,177.0,398.0,1037639680.0,8392704.0,59158528.0,19925893120.0,0.0,0.0,
0.125,0.374,87.406,12.095,0.0,0.0,1490944.0,0.0,5087.0,933.0,1037561856.0,9129984.0,58126336.0,19926265856.0,0.0,0.0,
0.626,0.751,86.733,11.890,0.0,0.0,6103040.0,40960.0,177.0,398.0,1037815808.0,9961472.0,59449344.0,19923857408.0,0.0,0.0,
0.125,0.374,87.406,12.095,0.0,0.0,1458176.0,2588672.0,2175.0,398.0,1037496320.0,10694656.0,58368000.0,19924525056.0,0.0,0.0,
0.0,0.375,87.500,12.125,0.0,0.0,5726208.0,0.0,353.0,1011.0,1037328384.0,11452416.0,59310080.0,19922993152.0,0.0,0.0,
0.125,0.125,87.406,12.219,0.0,0.125,1474560.0,0.0,1585.0,398.0,1037111296.0,12185600.0,58277888.0,19923509248.0,0.0,0.0,
0.0,0.375,87.500,12.125,0.0,0.0,5750784.0,0.0,1352.0,398.0,1036722176.0,12951552.0,59289600.0,19922120704.0,0.0,0.0,
0.125,0.250,87.500,12.125,0.0,0.0,1597440.0,40960.0,3169.0,933.0,1036173312.0,13750272.0,58490880.0,19922669568.0,0.0,0.0,
0.125,0.250,87.516,12.110,0.0,0.0,5758976.0,2924544.0,1329.0,398.0,1036066816.0,14536704.0,59387904.0,19921092608.0,0.0,0.0,
0.0,0.375,87.500,12.125,0.0,0.0,1548288.0,0.0,313.0,794.0,1035706368.0,15306752.0,58318848.0,19921752064.0,0.0,0.0,
0.125,0.375,87.391,12.110,0.0,0.0,5742592.0,0.0,545.0,933.0,1035636736.0,16076800.0,59363328.0,19920007168.0,0.0,0.0,
0.0,0.250,87.516,12.110,0.0,0.125,1597440.0,0.0,817.0,398.0,1035038720.0,16859136.0,58687488.0,19920498688.0,0.0,0.0,
0.125,0.375,87.500,11.875,0.0,0.125,5677056.0,40960.0,177.0,398.0,1034788864.0,17600512.0,59658240.0,19919036416.0,0.0,0.0,
0.499,0.375,86.142,12.734,0.0,0.250,1720320.0,2834432.0,33077.0,20217.0,1035132928.0,18325504.0,58687488.0,19918938112.0,0.0,0.0,
15.730,14.607,43.695,25.343,0.0,0.624,6258688.0,0.0,4469038.0,355071.0,1104150528.0,19058688.0,64901120.0,19842973696.0,0.0,0.0,
