"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ravenleader",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/grep_250gb-256mb-1-localhost.csv",,,,"Date:","08 Aug 2016 16:18:23 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.730,0.422,98.481,0.283,0.009,0.075,3400478.597,876917.410,0.0,0.0,2811248640.0,640167936.0,16035336192.0,1544343552.0,0.0,0.082,
20.875,3.500,75.125,0.0,0.0,0.500,0.0,0.0,314734.0,500226.0,2870050816.0,640167936.0,16036270080.0,1484607488.0,0.0,0.0,
28.714,1.623,69.663,0.0,0.0,0.0,0.0,81920.0,33345.0,19174.0,2961268736.0,640176128.0,16036274176.0,1393377280.0,0.0,0.0,
17.978,0.749,81.024,0.125,0.0,0.125,0.0,16384.0,24799.0,20800.0,2979831808.0,640176128.0,16036282368.0,1374806016.0,0.0,0.0,
14.768,0.250,84.981,0.0,0.0,0.0,0.0,442368.0,36944.0,303151.0,2986074112.0,640184320.0,16036278272.0,1368559616.0,0.0,0.0,
11.097,0.374,88.279,0.125,0.0,0.125,0.0,2686976.0,55152.0,271447.0,2989711360.0,640196608.0,16036294656.0,1364893696.0,0.0,0.0,
0.125,0.500,99.0,0.0,0.0,0.375,0.0,0.0,431775.0,7922201.0,2989338624.0,640200704.0,16036311040.0,1365245952.0,0.0,0.0,
0.125,0.250,99.126,0.0,0.0,0.499,0.0,40960.0,306469.0,7187866.0,2989195264.0,640208896.0,16036311040.0,1365381120.0,0.0,0.0,
0.250,0.250,99.376,0.0,0.0,0.125,0.0,0.0,145115.0,2767535.0,2988896256.0,640208896.0,16036315136.0,1365676032.0,0.0,0.0,
0.125,0.375,98.500,0.625,0.0,0.375,0.0,2809856.0,295143.0,6545599.0,2988711936.0,640237568.0,16036478976.0,1365667840.0,0.0,0.0,
0.375,0.250,99.126,0.0,0.125,0.125,0.0,0.0,180783.0,3743486.0,2988314624.0,640237568.0,16036483072.0,1366061056.0,0.0,0.0,
0.125,0.375,99.251,0.0,0.0,0.250,0.0,32768.0,169636.0,3730052.0,2989473792.0,640241664.0,16036503552.0,1364877312.0,0.0,0.0,
