"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven28",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/wc-250gb-128mb-1-raven28.csv",,,,"Date:","08 Aug 2016 19:43:48 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.580,0.082,99.138,0.193,0.001,0.007,222714.623,273281.474,0.0,0.0,928686080.0,1703936.0,56946688.0,20043747328.0,0.0,0.079,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,367.0,654.0,928903168.0,1703936.0,55967744.0,20044509184.0,0.0,0.0,
0.125,0.125,99.750,0.0,0.0,0.0,4349952.0,163840.0,289.0,933.0,928210944.0,1724416.0,56897536.0,20044251136.0,0.0,0.0,
0.0,0.125,98.876,0.874,0.0,0.125,65536.0,0.0,2134.0,2281.0,927752192.0,1761280.0,56049664.0,20045520896.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,4194304.0,0.0,227567.0,228351.0,927465472.0,1761280.0,57266176.0,20044591104.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,376832.0,289.0,933.0,927408128.0,1769472.0,56299520.0,20045606912.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,4243456.0,0.0,177.0,398.0,926793728.0,1773568.0,57196544.0,20045320192.0,0.0,0.0,
0.0,0.0,99.875,0.125,0.0,0.0,0.0,581632.0,177.0,398.0,926388224.0,1781760.0,56324096.0,20046589952.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,4194304.0,0.0,289.0,933.0,925667328.0,1781760.0,57221120.0,20046413824.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,241.0,398.0,925540352.0,1781760.0,56332288.0,20047429632.0,0.0,0.0,
0.125,0.125,99.751,0.0,0.0,0.0,4202496.0,0.0,249.0,793.0,924827648.0,1785856.0,57225216.0,20047245312.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,24576.0,289.0,933.0,924688384.0,1794048.0,56324096.0,20048277504.0,0.0,0.0,
0.750,0.125,98.750,0.375,0.0,0.0,4194304.0,40960.0,251.0,500.0,924512256.0,1810432.0,57221120.0,20047540224.0,0.0,0.0,
0.0,0.125,99.376,0.499,0.0,0.0,40960.0,0.0,241.0,476.0,924266496.0,1822720.0,56311808.0,20048683008.0,0.0,0.0,
0.0,0.0,99.625,0.375,0.0,0.0,57344.0,0.0,289.0,933.0,923607040.0,1851392.0,55173120.0,20050452480.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,177.0,398.0,923365376.0,1851392.0,54272000.0,20051595264.0,0.0,0.0,
3.620,1.498,91.635,3.121,0.0,0.125,8929280.0,147456.0,177.0,398.0,924205056.0,1986560.0,58228736.0,20046663680.0,0.0,0.0,
12.110,11.236,61.174,14.981,0.125,0.375,933888.0,49152.0,2434149.0,275151.0,991780864.0,2142208.0,61399040.0,19975761920.0,0.0,0.0,
