"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven30",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /home/wb/hadoop/eval/dstat/grep_64gb_32mb-raven30.csv",,,,"Date:","04 Aug 2016 18:27:11 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.094,0.038,99.792,0.073,0.001,0.003,66974.079,69842.639,0.0,0.0,1008340992.0,3448832.0,51187712.0,19968106496.0,0.0,0.065,
0.125,0.0,99.251,0.624,0.0,0.0,8470528.0,0.0,2139.0,1997.0,1008644096.0,3452928.0,54173696.0,19964813312.0,0.0,0.0,
0.0,0.0,99.875,0.125,0.0,0.0,0.0,901120.0,175.0,395.0,1007296512.0,3461120.0,53276672.0,19967049728.0,0.0,0.0,
0.0,0.125,99.500,0.375,0.0,0.0,32768.0,0.0,287.0,930.0,1007050752.0,3481600.0,52359168.0,19968192512.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,107321.0,107730.0,1007083520.0,3481600.0,51286016.0,19969232896.0,0.0,0.0,
0.0,0.0,99.750,0.250,0.0,0.0,8470528.0,385024.0,175.0,395.0,1006981120.0,3493888.0,54534144.0,19966074880.0,0.0,0.0,
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,287.0,930.0,1006100480.0,3493888.0,53551104.0,19967938560.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,352256.0,175.0,395.0,1006264320.0,3502080.0,52363264.0,19968954368.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,239.0,473.0,1005637632.0,3502080.0,51576832.0,19970367488.0,0.0,0.0,
0.125,0.125,99.251,0.375,0.0,0.125,8470528.0,0.0,287.0,930.0,1005699072.0,3506176.0,54550528.0,19967328256.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,175.0,395.0,1004490752.0,3506176.0,53592064.0,19969495040.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,175.0,395.0,1004527616.0,3506176.0,52412416.0,19970637824.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,57344.0,361.0,1032.0,1004011520.0,3522560.0,51499008.0,19972050944.0,0.0,0.0,
0.0,0.125,99.126,0.624,0.125,0.0,8470528.0,0.0,175.0,395.0,1004142592.0,3526656.0,54521856.0,19968892928.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,175.0,395.0,1002856448.0,3526656.0,53731328.0,19970969600.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,287.0,930.0,1002995712.0,3526656.0,52449280.0,19972112384.0,0.0,0.0,
12.125,5.0,74.500,8.125,0.0,0.250,1335296.0,0.0,24192.0,33084.0,1061396480.0,3772416.0,55791616.0,19910123520.0,0.0,0.0,
15.605,30.961,51.436,1.748,0.0,0.250,8478720.0,40960.0,4380556.0,1178643.0,1109504000.0,3788800.0,60002304.0,19857788928.0,0.0,0.0,
55.306,9.363,28.215,6.617,0.0,0.499,532480.0,0.0,3358224.0,566106.0,1312051200.0,4055040.0,64057344.0,19650920448.0,0.0,0.0,
91.435,3.860,2.051,2.533,0.0,0.121,49152.0,0.0,4082695.0,184909.0,1552060416.0,4075520.0,65200128.0,19409747968.0,0.0,0.0,
97.041,2.343,0.370,0.123,0.0,0.123,0.0,0.0,1628257.0,74575.0,1729740800.0,4075520.0,65982464.0,19231285248.0,0.0,0.0,
86.625,4.500,6.750,1.750,0.0,0.375,8527872.0,3137536.0,3487259.0,167244.0,1961586688.0,4096000.0,74477568.0,18990923776.0,0.0,0.0,
94.500,2.625,1.625,1.125,0.0,0.125,0.0,57344.0,3603073.0,165775.0,2138869760.0,4104192.0,74477568.0,18813632512.0,0.0,0.0,
98.005,1.496,0.249,0.125,0.0,0.125,0.0,0.0,554807.0,31811.0,2207604736.0,4120576.0,74661888.0,18744696832.0,0.0,0.0,
94.632,3.745,0.624,0.499,0.125,0.375,0.0,0.0,3937161.0,163042.0,2312294400.0,4141056.0,78270464.0,18636378112.0,0.0,0.0,
76.625,7.0,11.250,4.875,0.0,0.250,26640384.0,0.0,2221213.0,191851.0,2949513216.0,4227072.0,106405888.0,17970937856.0,0.0,0.0,
59.426,7.116,12.360,20.100,0.0,0.999,223510528.0,2310144.0,2169146.0,85478.0,4028088320.0,4399104.0,209928192.0,16788668416.0,0.0,0.0,
47.191,3.246,22.097,26.592,0.0,0.874,224886784.0,1449984.0,756125.0,27270.0,4269555712.0,4517888.0,322531328.0,16434479104.0,0.0,0.0,
