"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ravenleader",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/wc-250gb-8mb-1-ravenleader.csv",,,,"Date:","08 Aug 2016 18:06:58 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.731,0.422,98.479,0.282,0.009,0.076,3391632.700,879807.766,0.0,0.0,3079245824.0,709283840.0,16480473088.0,762093568.0,0.0,0.082,
20.849,2.996,75.780,0.0,0.0,0.375,0.0,0.0,94402.0,63593.0,3137290240.0,709283840.0,16481275904.0,703246336.0,0.0,0.0,
27.466,1.124,71.286,0.0,0.0,0.125,0.0,0.0,264594.0,476116.0,3226890240.0,709283840.0,16481439744.0,613482496.0,0.0,0.0,
18.750,0.625,80.500,0.0,0.0,0.125,270336.0,8192.0,22692.0,11090.0,3245322240.0,709283840.0,16481546240.0,594944000.0,0.0,0.0,
14.357,0.749,84.644,0.0,0.0,0.250,0.0,212992.0,30645.0,299152.0,3270299648.0,709283840.0,16481550336.0,569962496.0,0.0,0.0,
30.970,1.368,67.164,0.249,0.124,0.124,49152.0,3129344.0,37454.0,182520.0,3408535552.0,709308416.0,16481570816.0,431681536.0,0.0,0.0,
40.801,1.502,57.697,0.0,0.0,0.0,0.0,0.0,19462.0,7018.0,3513245696.0,709308416.0,16481607680.0,326934528.0,0.0,0.0,
12.484,0.0,87.391,0.0,0.0,0.125,0.0,0.0,22605.0,8586.0,3513077760.0,709308416.0,16481607680.0,327102464.0,0.0,0.0,
10.625,0.250,89.125,0.0,0.0,0.0,0.0,32768.0,22886.0,10064.0,3513626624.0,709308416.0,16481607680.0,326553600.0,0.0,0.0,
9.975,0.374,89.526,0.0,0.0,0.125,40960.0,114688.0,63201.0,4710325.0,3517128704.0,709312512.0,16481632256.0,323022848.0,0.0,0.0,
0.125,0.499,98.252,0.499,0.0,0.624,5644288.0,434176.0,248849.0,3939464.0,3518021632.0,709337088.0,16484212736.0,319524864.0,0.0,0.0,
0.125,0.125,99.500,0.0,0.0,0.250,1966080.0,57344.0,346536.0,5826740.0,3518001152.0,709349376.0,16485404672.0,318341120.0,0.0,0.0,
0.125,0.125,99.625,0.0,0.0,0.125,737280.0,0.0,256278.0,5670702.0,3517558784.0,709349376.0,16485535744.0,318652416.0,0.0,0.0,
0.0,0.250,99.375,0.0,0.0,0.375,2326528.0,0.0,180266.0,3895278.0,3517345792.0,709349376.0,16486727680.0,317673472.0,0.0,0.0,
0.249,0.374,99.002,0.0,0.0,0.374,1130496.0,1949696.0,261825.0,5525451.0,3517235200.0,709349376.0,16487579648.0,316932096.0,0.0,0.0,
0.375,0.125,99.501,0.0,0.0,0.0,90112.0,344064.0,164996.0,3192728.0,3517128704.0,709365760.0,16487563264.0,317038592.0,0.0,0.0,
0.750,0.0,99.0,0.0,0.0,0.250,98304.0,0.0,42285.0,463600.0,3516547072.0,709365760.0,16487624704.0,317558784.0,0.0,0.0,
0.125,0.250,99.126,0.125,0.0,0.375,950272.0,57344.0,192153.0,3631144.0,3516506112.0,709378048.0,16488009728.0,317202432.0,0.0,0.0,
0.250,0.0,99.625,0.0,0.0,0.125,958464.0,16384.0,127532.0,2834046.0,3516542976.0,709378048.0,16488464384.0,316710912.0,0.0,0.0,
0.375,0.125,99.376,0.0,0.0,0.125,999424.0,49152.0,111887.0,2010832.0,3516231680.0,709378048.0,16489259008.0,316227584.0,0.0,0.0,
0.499,0.125,99.251,0.0,0.125,0.0,0.0,40960.0,57812.0,445145.0,3515604992.0,709386240.0,16489136128.0,316968960.0,0.0,0.0,
