"Dstat 0.6.6 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raven16",,,,"User:","wb"
"Cmdline:","dstat -cdnmg --output /scratch2/wb/eval/hadoop_dstat/grep_250gb-8mb-1-raven16.csv",,,,"Date:","08 Aug 2016 15:22:08 KST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.303,0.092,99.483,0.114,0.002,0.007,121917.979,295568.309,0.0,0.0,964730880.0,1720320.0,57221120.0,20007411712.0,0.0,0.079,
0.125,0.0,99.875,0.0,0.0,0.0,40960.0,106496.0,3218.0,1189.0,964317184.0,1728512.0,56483840.0,20008554496.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1862.0,398.0,963932160.0,1728512.0,55599104.0,20009824256.0,0.0,0.0,
0.125,0.125,99.751,0.0,0.0,0.0,0.0,0.0,742.0,398.0,963846144.0,1728512.0,54407168.0,20011102208.0,0.0,0.0,
0.0,0.0,99.500,0.500,0.0,0.0,8429568.0,360448.0,1814.0,933.0,963735552.0,1740800.0,57466880.0,20008140800.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,40960.0,0.0,1080.0,895.0,963530752.0,1740800.0,56274944.0,20009537536.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,57344.0,2406.0,398.0,962740224.0,1748992.0,55644160.0,20010950656.0,0.0,0.0,
0.125,0.125,98.623,1.126,0.0,0.0,122880.0,0.0,1046.0,933.0,963108864.0,1814528.0,55578624.0,20010582016.0,0.0,0.0,
0.125,0.0,99.750,0.125,0.0,0.0,8429568.0,0.0,1118725.0,8761.0,963112960.0,1818624.0,58585088.0,20007567360.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,40960.0,0.0,870.0,476.0,962236416.0,1818624.0,57802752.0,20009226240.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2134.0,933.0,961880064.0,1818624.0,56762368.0,20010622976.0,0.0,0.0,
0.0,0.125,99.501,0.125,0.0,0.249,0.0,540672.0,1894.0,398.0,961929216.0,1818624.0,55570432.0,20011765760.0,0.0,0.0,
0.125,0.0,99.250,0.625,0.0,0.0,8462336.0,1802240.0,1053.0,398.0,961703936.0,1847296.0,58621952.0,20008910848.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,40960.0,24576.0,3033.0,138398.0,961712128.0,1855488.0,58613760.0,20008902656.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,5749.0,977364.0,961425408.0,1855488.0,57630720.0,20010172416.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,742.0,398.0,961077248.0,1855488.0,56840192.0,20011311104.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,57344.0,662.0,933.0,960720896.0,1863680.0,55529472.0,20012969984.0,0.0,0.0,
0.0,0.125,99.001,0.874,0.0,0.0,8478720.0,0.0,1650.0,468.0,960663552.0,1871872.0,58806272.0,20009742336.0,0.0,0.0,
0.125,0.0,99.875,0.0,0.0,0.0,0.0,0.0,3174.0,398.0,961347584.0,1871872.0,57651200.0,20010213376.0,0.0,0.0,
0.0,0.125,99.875,0.0,0.0,0.0,0.0,0.0,790.0,1011.0,961187840.0,1871872.0,56795136.0,20011229184.0,0.0,0.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,806.0,398.0,960917504.0,1871872.0,55599104.0,20012695552.0,0.0,0.0,
0.125,0.0,99.001,0.874,0.0,0.0,8478720.0,57344.0,934.0,398.0,960917504.0,1888256.0,58867712.0,20009410560.0,0.0,0.0,
0.0,0.0,99.875,0.0,0.0,0.125,0.0,0.0,1536.0,933.0,960888832.0,1888256.0,57769984.0,20010536960.0,0.0,0.0,
0.125,0.125,99.751,0.0,0.0,0.0,0.0,24576.0,742.0,398.0,960897024.0,1896448.0,56864768.0,20011425792.0,0.0,0.0,
12.625,5.0,53.250,28.875,0.0,0.250,1400832.0,0.0,55650.0,69804.0,1019023360.0,2179072.0,60145664.0,19949735936.0,0.0,0.0,
14.375,15.125,53.500,16.750,0.0,0.250,8478720.0,0.0,4449834.0,307816.0,1060941824.0,2187264.0,64565248.0,19903389696.0,0.0,0.0,
69.288,8.365,13.733,7.865,0.0,0.749,98304.0,49152.0,2788934.0,501588.0,1336451072.0,2240512.0,68530176.0,19623862272.0,0.0,0.0,
94.175,2.427,2.184,1.092,0.0,0.121,0.0,90112.0,4198210.0,200178.0,1514196992.0,2240512.0,69328896.0,19445317632.0,0.0,0.0,
94.493,4.881,0.375,0.125,0.0,0.125,16384.0,0.0,1359220.0,60991.0,1719631872.0,2244608.0,71303168.0,19237904384.0,0.0,0.0,
91.390,5.043,2.706,0.369,0.123,0.369,8536064.0,2990080.0,4799156.0,204138.0,2006425600.0,2269184.0,79237120.0,18943152128.0,0.0,0.0,
97.500,2.024,0.357,0.0,0.0,0.119,0.0,0.0,3416456.0,156283.0,2126090240.0,2273280.0,79056896.0,18823663616.0,0.0,0.0,
97.239,2.161,0.240,0.120,0.0,0.240,0.0,1236992.0,950888.0,43894.0,2197536768.0,2301952.0,81670144.0,18749575168.0,0.0,0.0,
91.687,4.963,2.481,0.744,0.0,0.124,106496.0,0.0,4298360.0,186052.0,2331828224.0,2338816.0,82968576.0,18613948416.0,0.0,0.0,
60.175,5.993,21.223,12.235,0.0,0.375,55771136.0,0.0,1329497.0,77622.0,2950086656.0,2469888.0,129269760.0,17949257728.0,0.0,0.0,
69.451,9.476,10.599,10.100,0.0,0.374,96862208.0,2310144.0,2188346.0,120563.0,4206915584.0,2576384.0,157786112.0,16663805952.0,0.0,0.0,
36.875,7.375,55.375,0.125,0.0,0.250,0.0,0.0,1235998.0,160534.0,1091452928.0,2617344.0,156372992.0,19780640768.0,0.0,0.0,
78.500,5.500,15.0,0.750,0.0,0.250,33718272.0,114688.0,156530.0,438475.0,1302020096.0,2691072.0,171999232.0,19554373632.0,0.0,0.0,
94.132,4.494,1.248,0.0,0.0,0.125,8470528.0,0.0,182802.0,926930.0,1578033152.0,2707456.0,175013888.0,19275329536.0,0.0,0.0,
96.522,2.981,0.373,0.0,0.0,0.124,0.0,0.0,60893.0,58327.0,1761312768.0,2707456.0,174125056.0,19092938752.0,0.0,0.0,
96.350,3.406,0.122,0.0,0.0,0.122,0.0,2605056.0,34498.0,31146.0,1934114816.0,2727936.0,173318144.0,18920923136.0,0.0,0.0,
96.010,3.491,0.499,0.0,0.0,0.0,8429568.0,0.0,13857.0,13033.0,2172481536.0,2744320.0,176377856.0,18679480320.0,0.0,0.0,
93.766,5.112,0.748,0.125,0.0,0.249,33939456.0,57344.0,364423.0,19712.0,2637856768.0,2793472.0,192561152.0,18197872640.0,0.0,0.0,
93.460,5.589,0.832,0.0,0.0,0.119,16990208.0,0.0,715726.0,43303.0,2643722240.0,2850816.0,200105984.0,18184404992.0,0.0,0.0,
87.406,5.860,6.359,0.125,0.0,0.249,35635200.0,0.0,526912.0,53231.0,2158727168.0,2924544.0,220303360.0,18649128960.0,0.0,0.0,
81.297,7.731,9.975,0.623,0.125,0.249,68222976.0,2097152.0,873096.0,202896.0,2197454848.0,3014656.0,250372096.0,18580242432.0,0.0,0.0,
86.303,5.355,7.415,0.721,0.0,0.206,44204032.0,0.0,1124310.0,1100834.0,1373495296.0,3088384.0,271872000.0,19382628352.0,0.0,0.0,
