"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.788719,0.136625,98.8681,0.190406,0.00184375,0.0142188,482745,670765,0,0,1.00594e+09,3.4249e+06,5.51846e+07,1.99665e+10,77.7491,137.554,
0.0780938,0.331844,89.5529,9.85375,0,0.183437,3.34054e+06,24832,2084.97,1513.22,1.00566e+09,4.0393e+06,5.52769e+07,1.99661e+10,0,0,
0.066375,0.374781,88.8698,10.5175,0,0.17175,3.39686e+06,28416,451.438,571.625,1.00543e+09,4.68134e+06,5.52751e+07,1.99657e+10,0,0,
0.078125,0.390125,88.5418,10.8263,0,0.163875,3.46342e+06,0,1336,714.375,1.00516e+09,5.35654e+06,5.53198e+07,1.99653e+10,0,0,
0.0703437,0.359094,89.0566,10.3308,0,0.183531,5.46304e+06,201216,1041.12,640.094,1.00495e+09,5.9657e+06,5.64915e+07,1.99637e+10,0,0,
0.078125,0.320125,89.6784,9.76756,0,0.156156,3.76499e+06,807168,9741.5,432991,1.00481e+09,6.54784e+06,5.66127e+07,1.99631e+10,0,0,
0.0664062,0.355219,90.1076,9.33034,0,0.140594,3.2233e+06,44800,2068.06,3361.66,1.00453e+09,7.10822e+06,5.67514e+07,1.99627e+10,0,0,
0.144437,0.421375,90.7471,8.50003,0.00390625,0.183406,3.11885e+06,29696,1.27875e+06,1.01444e+06,1.00458e+09,7.61254e+06,5.91113e+07,1.99598e+10,0,0,
0.0859375,0.29275,91.5421,7.95834,0,0.121031,3.09069e+06,0,1.40945e+06,1.35415e+06,1.00433e+09,8.07501e+06,5.93092e+07,1.99594e+10,0,0,
0.374344,0.335625,91.9289,7.22475,0,0.136656,2.91149e+06,226816,503086,370588,1.00532e+09,8.51226e+06,5.99694e+07,1.99573e+10,0,0,
0.605469,0.261531,93.4442,5.58359,0.00390625,0.1015,2.5431e+06,4.90522e+06,221178,45519.2,1.00621e+09,8.83891e+06,6.01018e+07,1.99559e+10,0,0,
0.855469,0.218656,94.1242,4.73544,0.00390625,0.0625,2.55846e+06,1.46304e+06,174800,7504.44,1.00807e+09,9.11782e+06,6.02097e+07,1.99537e+10,0,0,
0.491656,0.222438,94.5768,4.62744,0.0078125,0.0741563,2.92173e+06,32768,179138,7923.38,1.00848e+09,9.37997e+06,6.04394e+07,1.99528e+10,0,0,
0.542344,0.206906,94.5937,4.57916,0.00390625,0.0741875,2.93402e+06,1536,127408,6217.28,1.00899e+09,9.65094e+06,6.07537e+07,1.99517e+10,0,0,
0.714844,0.191375,94.9209,4.10294,0.0078125,0.0624688,2.60864e+06,20480,120269,73966.2,1.00944e+09,9.89965e+06,6.08175e+07,1.99509e+10,0,0,
0.753031,0.167781,95.9669,3.04991,0.0078125,0.0546563,2.50342e+06,308992,35960.4,822.281,1.01305e+09,1.00845e+07,6.08777e+07,1.99471e+10,0,0,
0.698406,0.163969,96.0732,3.01372,0,0.0507187,2.44019e+06,60416,116347,5061.72,1.01321e+09,1.02676e+07,6.09765e+07,1.99466e+10,0,0,
0.827187,0.132719,96.4487,2.54475,0,0.0468438,2.48038e+06,34304,91151.3,4665.81,1.01421e+09,1.04163e+07,6.10636e+07,1.99454e+10,0,0,
0.902344,0.117188,97.3085,1.64872,0,0.0234375,2.28326e+06,1792,71383.9,3555.56,1.01435e+09,1.05137e+07,6.11899e+07,1.9945e+10,0,0,
1.17609,0.127531,97.7722,0.900969,0,0.0234062,2.26637e+06,9984,14978.7,1345.28,1.0177e+09,1.05696e+07,6.13544e+07,1.99415e+10,0,0,
0.867188,0.082,98.4887,0.554375,0,0.0078125,2.04365e+06,167680,1634.25,773.375,1.01784e+09,1.0609e+07,6.16658e+07,1.9941e+10,0,0,
1.212,0.0897187,98.3395,0.347219,0,0.0117188,2.07974e+06,58368,714.688,1018.41,1.0196e+09,1.06324e+07,6.21316e+07,1.99387e+10,0,0,
1.41972,0.101594,98.1156,0.347594,0,0.015625,2.02854e+06,10496,3522.66,3399.28,1.02079e+09,1.06628e+07,6.24671e+07,1.99372e+10,0,0,
2.22778,0.105406,97.5617,0.0936875,0.00390625,0.0078125,2.3872e+06,8448,1765.28,1894.47,1.02261e+09,1.06689e+07,6.31672e+07,1.99346e+10,0,0,
1.82756,0.0741563,98.0906,0.00390625,0,0.00390625,1.95021e+06,3840,1514.09,837.688,1.02267e+09,1.0671e+07,6.32058e+07,1.99345e+10,0,0,
0.629625,0.046875,99.269,0.03125,0,0.0234375,2.23002e+06,81920,894.906,615.469,1.02272e+09,1.06783e+07,6.33098e+07,1.99344e+10,0,0,
0.210719,0.046875,99.6528,0.0897187,0,0,2.03443e+06,1.03014e+06,1224.81,5880.25,1.02271e+09,1.06843e+07,6.33349e+07,1.99344e+10,0,0,
6.79381,2.45453,84.8855,5.65941,0.0116875,0.195125,2.89408e+06,210944,230353,115635,1.03905e+09,1.08622e+07,6.48347e+07,1.99163e+10,0,0,
14.3945,12.2099,54.6968,18.3323,0.0195,0.347219,2.5641e+06,340992,2.92183e+06,486554,1.10736e+09,1.09823e+07,6.84006e+07,1.98443e+10,0,0,
33.0529,23.479,39.8383,3.17988,0.03475,0.41525,2.304e+06,182016,2.25652e+06,293752,1.22148e+09,1.1012e+07,7.06688e+07,1.97279e+10,0,0,
64.0465,4.12769,20.357,11.105,0.0230937,0.340875,2.2848e+06,511232,3.51262e+06,388423,1.42167e+09,1.11105e+07,7.37496e+07,1.95246e+10,0,0,
94.2352,3.15991,0.889937,1.56322,0.0186562,0.133063,2.34496e+06,521984,2.59571e+06,127420,1.63312e+09,1.11162e+07,7.56422e+07,1.93112e+10,0,0,
91.6295,3.76772,2.77344,1.59459,0.019375,0.215375,2.03315e+06,2.24256e+06,2.25671e+06,107175,1.85273e+09,1.11337e+07,7.78744e+07,1.90893e+10,0,0,
71.8441,3.76247,8.24059,15.8167,0.0138438,0.322406,2.75686e+06,140032,3.20722e+06,154514,2.04843e+09,1.11492e+07,8.15309e+07,1.889e+10,0,0,
89.1329,2.69112,3.05787,4.88306,0.0182187,0.216875,2.7072e+06,201728,3.34575e+06,176849,2.21364e+09,1.11657e+07,8.4508e+07,1.87218e+10,0,0,
95.2609,2.76697,1.10331,0.675781,0.0115,0.181594,4.7337e+06,190464,1.80157e+06,114636,2.33157e+09,1.11956e+07,8.82662e+07,1.86001e+10,0,0,
86.7295,4.89975,3.36116,4.68569,0.0308125,0.293344,7.22432e+06,486144,2.50461e+06,202247,2.54205e+09,1.12404e+07,9.47532e+07,1.8383e+10,0,0,
81.646,5.12384,8.86953,4.09581,0.02225,0.242562,2.63626e+07,3.3559e+06,2.9179e+06,428193,2.84085e+09,1.13178e+07,1.10514e+08,1.80684e+10,0,0,
82.6001,3.42344,11.0226,2.68384,0.0259375,0.244062,6.15611e+07,178688,2.51798e+06,624097,2.83754e+09,1.1418e+07,1.47999e+08,1.80341e+10,0,0,
