16/08/15 17:35:03 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/15 17:35:04 INFO input.FileInputFormat: Total input paths to process : 1
16/08/15 17:35:05 INFO mapreduce.JobSubmitter: number of splits:999
16/08/15 17:35:05 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470891827491_0098
16/08/15 17:35:06 INFO impl.YarnClientImpl: Submitted application application_1470891827491_0098
16/08/15 17:35:06 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470891827491_0098/
16/08/15 17:35:06 INFO mapreduce.Job: Running job: job_1470891827491_0098
16/08/15 17:35:15 INFO mapreduce.Job: Job job_1470891827491_0098 running in uber mode : false
16/08/15 17:35:15 INFO mapreduce.Job:  map 0% reduce 0%
16/08/15 17:35:34 INFO mapreduce.Job:  map 1% reduce 0%
16/08/15 17:35:35 INFO mapreduce.Job:  map 2% reduce 0%
16/08/15 17:35:44 INFO mapreduce.Job:  map 3% reduce 0%
16/08/15 17:35:50 INFO mapreduce.Job:  map 4% reduce 0%
16/08/15 17:35:56 INFO mapreduce.Job:  map 5% reduce 0%
16/08/15 17:36:02 INFO mapreduce.Job:  map 6% reduce 0%
16/08/15 17:36:08 INFO mapreduce.Job:  map 7% reduce 0%
16/08/15 17:36:14 INFO mapreduce.Job:  map 8% reduce 0%
16/08/15 17:36:20 INFO mapreduce.Job:  map 9% reduce 0%
16/08/15 17:36:26 INFO mapreduce.Job:  map 10% reduce 0%
16/08/15 17:36:32 INFO mapreduce.Job:  map 11% reduce 0%
16/08/15 17:36:38 INFO mapreduce.Job:  map 12% reduce 0%
16/08/15 17:36:44 INFO mapreduce.Job:  map 13% reduce 0%
16/08/15 17:36:50 INFO mapreduce.Job:  map 14% reduce 0%
16/08/15 17:36:56 INFO mapreduce.Job:  map 15% reduce 0%
16/08/15 17:37:02 INFO mapreduce.Job:  map 16% reduce 0%
16/08/15 17:37:05 INFO mapreduce.Job:  map 17% reduce 0%
16/08/15 17:37:08 INFO mapreduce.Job:  map 18% reduce 0%
16/08/15 17:37:11 INFO mapreduce.Job:  map 19% reduce 0%
16/08/15 17:37:12 INFO mapreduce.Job:  map 20% reduce 0%
16/08/15 17:37:14 INFO mapreduce.Job:  map 21% reduce 0%
16/08/15 17:37:15 INFO mapreduce.Job:  map 22% reduce 0%
16/08/15 17:37:16 INFO mapreduce.Job:  map 23% reduce 0%
16/08/15 17:37:17 INFO mapreduce.Job:  map 24% reduce 0%
16/08/15 17:37:19 INFO mapreduce.Job:  map 25% reduce 0%
16/08/15 17:37:22 INFO mapreduce.Job:  map 26% reduce 0%
16/08/15 17:37:24 INFO mapreduce.Job:  map 26% reduce 1%
16/08/15 17:37:26 INFO mapreduce.Job:  map 26% reduce 2%
16/08/15 17:37:29 INFO mapreduce.Job:  map 27% reduce 3%
16/08/15 17:37:31 INFO mapreduce.Job:  map 27% reduce 4%
16/08/15 17:37:36 INFO mapreduce.Job:  map 28% reduce 4%
16/08/15 17:37:44 INFO mapreduce.Job:  map 29% reduce 4%
16/08/15 17:37:51 INFO mapreduce.Job:  map 30% reduce 4%
16/08/15 17:37:58 INFO mapreduce.Job:  map 31% reduce 4%
16/08/15 17:38:06 INFO mapreduce.Job:  map 32% reduce 4%
16/08/15 17:38:13 INFO mapreduce.Job:  map 33% reduce 4%
16/08/15 17:38:20 INFO mapreduce.Job:  map 34% reduce 4%
16/08/15 17:38:27 INFO mapreduce.Job:  map 35% reduce 4%
16/08/15 17:38:35 INFO mapreduce.Job:  map 36% reduce 4%
16/08/15 17:38:42 INFO mapreduce.Job:  map 37% reduce 4%
16/08/15 17:38:48 INFO mapreduce.Job:  map 38% reduce 4%
16/08/15 17:38:51 INFO mapreduce.Job:  map 39% reduce 5%
16/08/15 17:38:55 INFO mapreduce.Job:  map 40% reduce 5%
16/08/15 17:38:58 INFO mapreduce.Job:  map 41% reduce 5%
16/08/15 17:38:59 INFO mapreduce.Job:  map 41% reduce 6%
16/08/15 17:39:00 INFO mapreduce.Job:  map 42% reduce 6%
16/08/15 17:39:01 INFO mapreduce.Job:  map 43% reduce 6%
16/08/15 17:39:02 INFO mapreduce.Job:  map 43% reduce 7%
16/08/15 17:39:04 INFO mapreduce.Job:  map 44% reduce 8%
16/08/15 17:39:08 INFO mapreduce.Job:  map 44% reduce 9%
16/08/15 17:39:09 INFO mapreduce.Job:  map 45% reduce 9%
16/08/15 17:39:11 INFO mapreduce.Job:  map 45% reduce 10%
16/08/15 17:39:13 INFO mapreduce.Job:  map 45% reduce 11%
16/08/15 17:39:15 INFO mapreduce.Job:  map 46% reduce 12%
16/08/15 17:39:18 INFO mapreduce.Job:  map 46% reduce 13%
16/08/15 17:39:23 INFO mapreduce.Job:  map 47% reduce 13%
16/08/15 17:39:33 INFO mapreduce.Job:  map 48% reduce 13%
16/08/15 17:39:43 INFO mapreduce.Job:  map 49% reduce 13%
16/08/15 17:39:52 INFO mapreduce.Job:  map 50% reduce 13%
16/08/15 17:40:02 INFO mapreduce.Job:  map 51% reduce 13%
16/08/15 17:40:12 INFO mapreduce.Job:  map 52% reduce 13%
16/08/15 17:40:21 INFO mapreduce.Job:  map 53% reduce 13%
16/08/15 17:40:29 INFO mapreduce.Job:  map 54% reduce 13%
16/08/15 17:40:32 INFO mapreduce.Job:  map 54% reduce 14%
16/08/15 17:40:33 INFO mapreduce.Job:  map 55% reduce 14%
16/08/15 17:40:37 INFO mapreduce.Job:  map 56% reduce 15%
16/08/15 17:40:40 INFO mapreduce.Job:  map 57% reduce 15%
16/08/15 17:40:41 INFO mapreduce.Job:  map 57% reduce 16%
16/08/15 17:40:44 INFO mapreduce.Job:  map 58% reduce 17%
16/08/15 17:40:45 INFO mapreduce.Job:  map 58% reduce 18%
16/08/15 17:40:49 INFO mapreduce.Job:  map 59% reduce 19%
16/08/15 17:40:56 INFO mapreduce.Job:  map 60% reduce 19%
16/08/15 17:41:05 INFO mapreduce.Job:  map 61% reduce 19%
16/08/15 17:41:16 INFO mapreduce.Job:  map 62% reduce 19%
16/08/15 17:41:26 INFO mapreduce.Job:  map 63% reduce 19%
16/08/15 17:41:38 INFO mapreduce.Job:  map 64% reduce 19%
16/08/15 17:41:48 INFO mapreduce.Job:  map 65% reduce 19%
16/08/15 17:41:59 INFO mapreduce.Job:  map 66% reduce 19%
16/08/15 17:42:01 INFO mapreduce.Job:  map 66% reduce 20%
16/08/15 17:42:07 INFO mapreduce.Job:  map 67% reduce 20%
16/08/15 17:42:14 INFO mapreduce.Job:  map 68% reduce 20%
16/08/15 17:42:18 INFO mapreduce.Job:  map 69% reduce 21%
16/08/15 17:42:22 INFO mapreduce.Job:  map 70% reduce 21%
16/08/15 17:42:23 INFO mapreduce.Job:  map 70% reduce 22%
