16/08/15 17:06:58 INFO client.RMProxy: Connecting to ResourceManager at ravenleader/192.168.1.201:58032
16/08/15 17:06:59 INFO input.FileInputFormat: Total input paths to process : 1
16/08/15 17:07:01 INFO mapreduce.JobSubmitter: number of splits:3995
16/08/15 17:07:01 INFO mapreduce.JobSubmitter: Submitting tokens for job: job_1470891827491_0096
16/08/15 17:07:01 INFO impl.YarnClientImpl: Submitted application application_1470891827491_0096
16/08/15 17:07:01 INFO mapreduce.Job: The url to track the job: http://ravenleader:58088/proxy/application_1470891827491_0096/
16/08/15 17:07:01 INFO mapreduce.Job: Running job: job_1470891827491_0096
16/08/15 17:07:11 INFO mapreduce.Job: Job job_1470891827491_0096 running in uber mode : false
16/08/15 17:07:11 INFO mapreduce.Job:  map 0% reduce 0%
16/08/15 17:07:31 INFO mapreduce.Job:  map 1% reduce 0%
16/08/15 17:07:32 INFO mapreduce.Job:  map 2% reduce 0%
16/08/15 17:07:40 INFO mapreduce.Job:  map 3% reduce 0%
16/08/15 17:07:47 INFO mapreduce.Job:  map 4% reduce 0%
16/08/15 17:07:52 INFO mapreduce.Job:  map 5% reduce 0%
16/08/15 17:07:54 INFO mapreduce.Job:  map 6% reduce 0%
16/08/15 17:08:04 INFO mapreduce.Job:  map 7% reduce 0%
16/08/15 17:08:09 INFO mapreduce.Job:  map 8% reduce 0%
16/08/15 17:08:16 INFO mapreduce.Job:  map 9% reduce 0%
16/08/15 17:08:23 INFO mapreduce.Job:  map 10% reduce 0%
16/08/15 17:08:29 INFO mapreduce.Job:  map 11% reduce 0%
16/08/15 17:08:32 INFO mapreduce.Job:  map 12% reduce 0%
16/08/15 17:08:39 INFO mapreduce.Job:  map 13% reduce 1%
16/08/15 17:08:47 INFO mapreduce.Job:  map 14% reduce 1%
16/08/15 17:08:53 INFO mapreduce.Job:  map 15% reduce 1%
16/08/15 17:08:59 INFO mapreduce.Job:  map 16% reduce 1%
16/08/15 17:09:04 INFO mapreduce.Job:  map 17% reduce 1%
16/08/15 17:09:10 INFO mapreduce.Job:  map 18% reduce 1%
16/08/15 17:09:14 INFO mapreduce.Job:  map 18% reduce 2%
16/08/15 17:09:18 INFO mapreduce.Job:  map 19% reduce 2%
16/08/15 17:09:25 INFO mapreduce.Job:  map 20% reduce 2%
16/08/15 17:09:32 INFO mapreduce.Job:  map 21% reduce 2%
16/08/15 17:09:38 INFO mapreduce.Job:  map 22% reduce 2%
16/08/15 17:09:43 INFO mapreduce.Job:  map 23% reduce 2%
16/08/15 17:09:44 INFO mapreduce.Job:  map 23% reduce 3%
16/08/15 17:09:50 INFO mapreduce.Job:  map 24% reduce 3%
16/08/15 17:09:58 INFO mapreduce.Job:  map 25% reduce 3%
16/08/15 17:10:04 INFO mapreduce.Job:  map 26% reduce 4%
16/08/15 17:10:11 INFO mapreduce.Job:  map 27% reduce 4%
16/08/15 17:10:18 INFO mapreduce.Job:  map 28% reduce 4%
16/08/15 17:10:25 INFO mapreduce.Job:  map 29% reduce 4%
16/08/15 17:10:27 INFO mapreduce.Job:  map 29% reduce 5%
16/08/15 17:10:33 INFO mapreduce.Job:  map 30% reduce 5%
16/08/15 17:10:39 INFO mapreduce.Job:  map 31% reduce 5%
16/08/15 17:10:46 INFO mapreduce.Job:  map 31% reduce 6%
16/08/15 17:10:47 INFO mapreduce.Job:  map 32% reduce 6%
16/08/15 17:10:54 INFO mapreduce.Job:  map 33% reduce 6%
16/08/15 17:11:02 INFO mapreduce.Job:  map 34% reduce 6%
16/08/15 17:11:04 INFO mapreduce.Job:  map 34% reduce 7%
16/08/15 17:11:09 INFO mapreduce.Job:  map 35% reduce 7%
16/08/15 17:11:17 INFO mapreduce.Job:  map 36% reduce 7%
16/08/15 17:11:20 INFO mapreduce.Job:  map 36% reduce 8%
16/08/15 17:11:24 INFO mapreduce.Job:  map 37% reduce 8%
16/08/15 17:11:32 INFO mapreduce.Job:  map 38% reduce 8%
16/08/15 17:11:39 INFO mapreduce.Job:  map 38% reduce 9%
16/08/15 17:11:40 INFO mapreduce.Job:  map 39% reduce 9%
16/08/15 17:11:49 INFO mapreduce.Job:  map 40% reduce 9%
16/08/15 17:11:54 INFO mapreduce.Job:  map 40% reduce 10%
16/08/15 17:11:57 INFO mapreduce.Job:  map 41% reduce 10%
16/08/15 17:12:05 INFO mapreduce.Job:  map 42% reduce 10%
16/08/15 17:12:08 INFO mapreduce.Job:  map 42% reduce 11%
16/08/15 17:12:13 INFO mapreduce.Job:  map 43% reduce 11%
16/08/15 17:12:21 INFO mapreduce.Job:  map 44% reduce 11%
16/08/15 17:12:24 INFO mapreduce.Job:  map 44% reduce 12%
16/08/15 17:12:30 INFO mapreduce.Job:  map 45% reduce 12%
16/08/15 17:12:38 INFO mapreduce.Job:  map 46% reduce 13%
16/08/15 17:12:47 INFO mapreduce.Job:  map 47% reduce 13%
16/08/15 17:12:52 INFO mapreduce.Job:  map 47% reduce 14%
16/08/15 17:12:56 INFO mapreduce.Job:  map 48% reduce 14%
16/08/15 17:13:07 INFO mapreduce.Job:  map 49% reduce 15%
16/08/15 17:13:16 INFO mapreduce.Job:  map 50% reduce 15%
16/08/15 17:13:23 INFO mapreduce.Job:  map 50% reduce 16%
16/08/15 17:13:25 INFO mapreduce.Job:  map 51% reduce 16%
16/08/15 17:13:34 INFO mapreduce.Job:  map 52% reduce 16%
16/08/15 17:13:35 INFO mapreduce.Job:  map 52% reduce 17%
16/08/15 17:13:44 INFO mapreduce.Job:  map 53% reduce 17%
16/08/15 17:13:53 INFO mapreduce.Job:  map 54% reduce 17%
16/08/15 17:13:58 INFO mapreduce.Job:  map 54% reduce 18%
16/08/15 17:14:03 INFO mapreduce.Job:  map 55% reduce 18%
16/08/15 17:14:13 INFO mapreduce.Job:  map 56% reduce 18%
16/08/15 17:14:22 INFO mapreduce.Job:  map 57% reduce 18%
16/08/15 17:14:28 INFO mapreduce.Job:  map 57% reduce 19%
16/08/15 17:14:33 INFO mapreduce.Job:  map 58% reduce 19%
16/08/15 17:14:43 INFO mapreduce.Job:  map 59% reduce 19%
16/08/15 17:14:52 INFO mapreduce.Job:  map 60% reduce 19%
16/08/15 17:14:59 INFO mapreduce.Job:  map 60% reduce 20%
16/08/15 17:15:02 INFO mapreduce.Job:  map 61% reduce 20%
16/08/15 17:15:12 INFO mapreduce.Job:  map 62% reduce 20%
16/08/15 17:15:21 INFO mapreduce.Job:  map 63% reduce 20%
16/08/15 17:15:28 INFO mapreduce.Job:  map 63% reduce 21%
16/08/15 17:15:30 INFO mapreduce.Job:  map 64% reduce 21%
16/08/15 17:15:40 INFO mapreduce.Job:  map 65% reduce 21%
16/08/15 17:15:50 INFO mapreduce.Job:  map 66% reduce 21%
16/08/15 17:15:57 INFO mapreduce.Job:  map 66% reduce 22%
16/08/15 17:16:00 INFO mapreduce.Job:  map 67% reduce 22%
16/08/15 17:16:11 INFO mapreduce.Job:  map 68% reduce 22%
16/08/15 17:16:20 INFO mapreduce.Job:  map 69% reduce 22%
16/08/15 17:16:27 INFO mapreduce.Job:  map 69% reduce 23%
16/08/15 17:16:29 INFO mapreduce.Job:  map 70% reduce 23%
16/08/15 17:16:39 INFO mapreduce.Job:  map 71% reduce 23%
16/08/15 17:16:49 INFO mapreduce.Job:  map 72% reduce 23%
16/08/15 17:16:57 INFO mapreduce.Job:  map 72% reduce 24%
16/08/15 17:16:59 INFO mapreduce.Job:  map 73% reduce 24%
16/08/15 17:17:08 INFO mapreduce.Job:  map 74% reduce 24%
16/08/15 17:17:18 INFO mapreduce.Job:  map 75% reduce 24%
16/08/15 17:17:26 INFO mapreduce.Job:  map 75% reduce 25%
16/08/15 17:17:27 INFO mapreduce.Job:  map 76% reduce 25%
16/08/15 17:17:38 INFO mapreduce.Job:  map 77% reduce 25%
16/08/15 17:17:48 INFO mapreduce.Job:  map 78% reduce 25%
16/08/15 17:17:56 INFO mapreduce.Job:  map 78% reduce 26%
16/08/15 17:17:57 INFO mapreduce.Job:  map 79% reduce 26%
16/08/15 17:18:07 INFO mapreduce.Job:  map 80% reduce 26%
16/08/15 17:18:17 INFO mapreduce.Job:  map 81% reduce 26%
16/08/15 17:18:25 INFO mapreduce.Job:  map 81% reduce 27%
16/08/15 17:18:27 INFO mapreduce.Job:  map 82% reduce 27%
16/08/15 17:18:37 INFO mapreduce.Job:  map 83% reduce 27%
16/08/15 17:18:46 INFO mapreduce.Job:  map 84% reduce 27%
16/08/15 17:18:54 INFO mapreduce.Job:  map 84% reduce 28%
16/08/15 17:18:56 INFO mapreduce.Job:  map 85% reduce 28%
16/08/15 17:19:06 INFO mapreduce.Job:  map 86% reduce 28%
16/08/15 17:19:17 INFO mapreduce.Job:  map 87% reduce 28%
16/08/15 17:19:25 INFO mapreduce.Job:  map 87% reduce 29%
16/08/15 17:19:26 INFO mapreduce.Job:  map 88% reduce 29%
16/08/15 17:19:36 INFO mapreduce.Job:  map 89% reduce 29%
16/08/15 17:19:46 INFO mapreduce.Job:  map 90% reduce 29%
16/08/15 17:19:54 INFO mapreduce.Job:  map 90% reduce 30%
16/08/15 17:19:55 INFO mapreduce.Job:  map 91% reduce 30%
16/08/15 17:20:05 INFO mapreduce.Job:  map 92% reduce 30%
16/08/15 17:20:15 INFO mapreduce.Job:  map 93% reduce 30%
16/08/15 17:20:24 INFO mapreduce.Job:  map 93% reduce 31%
16/08/15 17:20:25 INFO mapreduce.Job:  map 94% reduce 31%
16/08/15 17:20:35 INFO mapreduce.Job:  map 95% reduce 31%
16/08/15 17:20:44 INFO mapreduce.Job:  map 96% reduce 31%
16/08/15 17:20:53 INFO mapreduce.Job:  map 96% reduce 32%
16/08/15 17:20:54 INFO mapreduce.Job:  map 97% reduce 32%
16/08/15 17:21:05 INFO mapreduce.Job:  map 98% reduce 32%
16/08/15 17:21:14 INFO mapreduce.Job:  map 99% reduce 32%
16/08/15 17:21:22 INFO mapreduce.Job:  map 99% reduce 33%
16/08/15 17:21:26 INFO mapreduce.Job:  map 100% reduce 33%
